NTA Experiment Summary File,
Created with NTA 3.3 Dev Build 3.3.301,
,
[Experiment Details],,
Software Version,NTA 3.3 Dev Build 3.3.301,
Experiment Name,1000x_L_4_1_real 2024-09-25 16-13-15.nano,
Operator Name,,
Time Captured,16:13:15  25/09/2024,
Sample Description,,
Pre-treatment,,
Diluent,,
Remarks,,
,,
,,,,,
Filename:,1000x_L_4_1_real 2024-09-25 16-13-30,1000x_L_4_1_real 2024-09-25 16-14-55,1000x_L_4_1_real 2024-09-25 16-16-18,1000x_L_4_1_real 2024-09-25 16-17-39,1000x_L_4_1_real 2024-09-25 16-18-59,
,,,,,,
[Conditions],,,,,,
Temperature/C,21.636,21.605,21.602,21.596,21.621,
Viscosity/cP,0.961240,0.961952,0.962021,0.962159,0.961584,
Camera Type,sCMOS,sCMOS,sCMOS,sCMOS,sCMOS,
Laser Type,Blue488,Blue488,Blue488,Blue488,Blue488,
Camera Level,10,10,10,10,10,
Slider Shutter,696,696,696,696,696,
Slider Gain,73,73,73,73,73,
Shutter/ms,17.400000,17.400000,17.400000,17.400000,17.400000,
Camera Histogram Upper Limit,16380,16380,16380,16380,16380,
Camera Histogram Lower Limit,0,0,0,0,0,
Frame rate/fps,24.982500,24.982500,24.982500,24.982500,24.982500,
Syringe Pump Speed/AU,0,0,0,0,0,
,,,,,,
[Settings],,,,,,
Detection Threshold,3,3,3,3,3,
Max Jump Mode,Auto,Auto,Auto,Auto,Auto,
Max Jump Distance,8.3907,8.3175,8.2227,8.8566,8.3226,
Blur,Auto,Auto,Auto,Auto,Auto,
Min Track Length,Auto,Auto,Auto,Auto,Auto,
First frame,0,0,0,0,0,
Total frames analysed,1498,1498,1498,1498,1498,
,,,,,,
[Exclusion Regions]
No Exclusion Regions Used,,,,,,

[Results],,,,,,Average,Standard Error,
426.0,5353113386319028,4101102554042391,1588124128018326,7492181410684039,4328385965129090,4572581488838574,957136440768373,
430.0,4695929960640441,3752332596122568,1332002380978246,7053034697346609,4059860682414970,4178632063500567,917303822136246,
434.0,4054385698299589,3408683140770687,1117680792860137,6474464723846778,3771066769620192,3765256225079477,853236202298351,
438.0,3454412002268915,3073940034985697,939563365183829,5805395334033839,3466685524981712,3347999252290799,772653786768169,
442.0,2912960334413991,2751631360376983,792217602520858,5095988331841292,3152111643034235,2940981854437472,683463800460035,
446.0,2438532206186786,2444906656834175,670635928684809,4390750975566695,2833221790488040,2555609511552101,592617093743654,
450.0,2032725430395838,2156423771024107,570371178047052,3724193058147758,2516093011270519,2199961289777055,505403256296160,
454.0,1692200049482837,1888259133164020,487581611978361,3119258690449617,2206689567342764,1878797810483519,425243868325164,
458.0,1410593044898319,1641852716817301,419017034285783,2588006434456762,1910544506055615,1594002747302756,353889967321959,
462.0,1180100637972828,1417993221723842,361970981735229,2133662852350085,1632466684393264,1345238875635050,291846857510097,
466.0,992623037496292,1216843217035054,314216981386803,1753190194683520,1376303596107557,1130635405341845,238845721035029,
470.0,840489410855345,1037999034745816,273940746339992,1439737416982246,1144784622998627,947390246384405,194234683641957,
474.0,716844829573068,880576753815799,239675398859360,1184627967839686,939459072100615,792236804437706,157235050907328,
478.0,615799188133001,743313931994178,210243376434663,978775190045333,760730546599970,661772446641429,127067796952298,
482.0,532429127661395,624676735240193,184706385773172,813567607812319,607976456893244,552671262676064,102985011083204,
486.0,462703401640714,522963429385324,162323353147203,681336888097148,479731350029925,461811684460063,84245480919019,
490.0,403379781448535,436397343321122,142515527845316,575535277541305,373906994118532,386346984854962,70069928439000,
494.0,351902223014596,363204883221783,124837531691815,490732879238708,288021402301922,323739783893765,59613429548064,
498.0,306311926725992,301676550753469,108953070094346,422517669025332,219412637081317,271774370736092,51991851388785,
502.0,265174861531686,250210905722606,94614131508827,367353978385066,165419861285205,228554747686678,46368820830593,
506.0,227520739515965,207342869058963,81642734053530,322433251098322,123521911909213,192492301127199,42057533482451,
510.0,192784137378807,171758661895763,69914576308869,285535287880291,91431036591388,162284740011023,38576651239054,
514.0,160737713314877,142300083530730,59344265315609,254908131040568,67145214616327,136887081563622,35639821619810,
518.0,131410498155192,117960854957498,49872081528055,229168811993463,48966169058358,115475683138513,33101034700486,
522.0,104990581471809,97877518725228,41452455597863,207224032875227,35491798775752,97407277489176,30888441193134,
526.0,81719471557644,81317003628481,34044443999342,188208410713024,25591722385303,82176210456759,28950168886036,
530.0,61792171300735,67662525062119,27604486508812,171437430670305,18373495757745,69374021859943,27224162836837,
534.0,45279607932879,56399062933748,22081617875301,156372256646406,13145394199572,58655587917581,25633366058632,
538.0,32086808680676,47099277844892,17415119788257,142593755148496,9379879530772,49714968198618,24097990055680,
542.0,21951865702067,39410411545963,13534383406549,129783359714417,6680286433925,42272061360584,22552112215328,
546.0,14480375179921,33042473622470,10360556966052,117708682527189,4752003540370,36068818367200,20954647046650,
550.0,9201710156969,27757838039222,7809418801986,106212061721812,3378525558326,30871910855663,19291446492158,
554.0,5630195989439,23362250853657,5794867496966,95200535469690,2402178441668,26478005650284,17570661427554,
558.0,3316582619366,19697172754777,4232460405879,84636078749556,1709003282474,22718259562410,15815312179159,
562.0,1881332393631,16633336054645,3042542866104,74525335452750,1217152742126,19459939901851,14056182140251,
566.0,1028201997825,14065375698362,2152663861801,64908515357886,868140839671,16604579551109,12326464778523,
570.0,541853055728,11907389914057,1499137031222,55847566787301,620341465119,14083257650685,10658263837172,
574.0,275633886773,10089292272007,1027750370664,47414126986364,444216833818,11850204069925,9080435417407,
578.0,135512609314,8553828770824,693735156835,39678032872213,318851042053,9875992090248,7617215628226,
582.0,64483033868,7254148073558,461167194018,32697294706812,229452666241,8141309134900,6287291368450,
586.0,29744864701,6151828178339,301994140044,26510370891774,165567586710,6631901132313,5103203354045,
590.0,13323137183,5215277399465,194870646173,21131346325116,119806860605,5334924873708,4071107371363,
594.0,5804806297,4418440873806,123950441519,16548259021252,86944919373,4236680012449,3190949432199,
598.0,2464527494,3739755580381,77742966907,12724415413924,63282217847,3321532141311,2457068327094,
602.0,1021481137,3161306990505,48100898058,9602167118875,46195720693,2571758441854,1859169392971,
606.0,414058858,2668149016584,29369767863,7108361423703,33822264118,1968023306225,1383550673733,
610.0,164438282,2247756041683,17704618217,5160565908380,24835633179,1490205327948,1014426399737,
614.0,64092859,1889581666311,10541464114,3673209501620,18289602231,1118337265427,735188457348,
618.0,24559290,1584703588553,6202094193,2562949631934,13507349111,833477444616,529471148460,
622.0,9266748,1325537915599,3607429652,1752817563914,10003455753,618395126333,381933934042,
626.0,3448413,1105609349082,2075305686,1174954451953,7428810271,458014273081,278752947907,
630.0,1267456,919366232821,1181398760,771979697462,5531614934,339612042287,207910704568,
634.0,460761,762031517221,665808139,497198673064,4129733724,252805238582,159430801363,
638.0,165890,629482376506,371663296,313946921059,3091035832,189378432516,125598461515,
642.0,59224,518152590852,205593579,194388394824,2319387776,143013205251,100997646729,
646.0,20991,424952936679,112756381,118053570788,1744644363,108972785840,82203819922,
650.0,7394,347205762224,61341949,70341106952,1315477156,83784739135,67231701723,
654.0,2591,282590698420,33118635,41134426890,994221483,64950493604,54980769541,
658.0,904,229099094529,17754129,23617271856,753163162,50697456916,44829442069,
662.0,314,184995295223,9454788,13318627564,571854955,39779046569,36393069033,
666.0,109,148783307339,5004292,7380510902,435171580,31320798844,29399125567,
670.0,38,119177753759,2633806,4020826624,331895970,24706622039,23629989776,
674.0,13,95078290179,1379070,2154580837,253688764,19497587773,18899481735,
678.0,5,75546877969,718720,1136202942,194335041,15375626935,15044284590,
682.0,2,59787472019,373002,589971810,149192218,12105401810,11921007446,
686.0,0,47127805006,192862,301810046,114784296,9508918442,9404883358,
690.0,0,37003036821,99396,152200198,88502894,7448767862,7388623073,
694.0,0,28941097200,51083,75706637,68386408,5817048266,5781034781,
698.0,0,22549587531,26192,37166620,52956475,4527947364,4505421994,
702.0,0,17504130089,13404,18019376,41096587,3512651891,3497877694,
706.0,0,13538064352,6850,8633051,31961781,2715733207,2705589106,
710.0,0,10433394650,3497,4089772,24911295,2092479843,2085233821,
714.0,0,8012894150,1784,1916980,19458247,1606854232,1601514164,
718.0,0,6133269389,910,889599,15231943,1229878368,1225851178,
722.0,0,4679288832,464,408980,11949596,938329574,935242615,
726.0,0,3558779059,237,186386,9395062,713672149,711279025,
730.0,0,2698393830,121,84255,7402807,541176203,539306298,
734.0,0,2040064433,62,37803,5845818,409189623,407720267,
738.0,0,1538044362,32,16844,4626446,308537537,307378009,
742.0,0,1156467164,16,7458,3669475,232028823,231110676,
746.0,0,867343015,8,3284,2916855,174052632,173323515,
750.0,0,648926774,4,1438,2323701,130250383,129669878,
754.0,0,484397683,2,627,1855236,97250710,96787410,
758.0,0,360798199,1,272,1484466,72456588,72085976,
762.0,0,268186479,0,118,1190396,53875399,53578266,
766.0,0,198963596,0,51,956665,39984062,39745315,
770.0,0,147342554,0,22,770500,29622615,29430363,
774.0,0,108931547,0,9,621906,21910693,21755547,
778.0,0,80408596,0,4,503052,16182330,16056862,
782.0,0,59268819,0,2,407784,11935321,11833638,
786.0,0,43629062,0,0,331261,8792065,8709485,
790.0,0,32077546,0,0,269667,6469443,6402239,
794.0,0,23558678,0,0,219986,4755733,4700929,
798.0,0,17285143,0,0,179831,3492995,3448213,
802.0,0,12671088,0,0,147307,2563679,2527013,
806.0,0,9281521,0,0,120912,1880487,1850407,
810.0,0,6794114,0,0,99446,1378712,1353987,
814.0,0,4970475,0,0,81955,1010486,990124,
818.0,0,3634593,0,0,67672,740453,723654,
822.0,0,2656727,0,0,55987,542543,528657,
826.0,0,1941378,0,0,46409,397557,386060,
830.0,0,1418348,0,0,38542,291378,281841,
834.0,0,1036099,0,0,32068,213633,205710,
838.0,0,756833,0,0,26730,156713,150119,
842.0,0,552857,0,0,22321,115036,109541,
846.0,0,403898,0,0,18672,84514,79928,
850.0,0,295125,0,0,15647,62155,58321,
854.0,0,215699,0,0,13135,45767,42559,
858.0,0,157697,0,0,11044,33748,31061,
862.0,0,115334,0,0,9302,24927,22673,
866.0,0,84388,0,0,7847,18447,16555,
870.0,0,61775,0,0,6630,13681,12092,
874.0,0,45246,0,0,5611,10171,8836,
878.0,0,33159,0,0,4755,7583,6460,
882.0,0,24316,0,0,4036,5671,4726,
886.0,0,17844,0,0,3431,4255,3462,
890.0,0,13104,0,0,2921,3205,2538,
894.0,0,9630,0,0,2490,2424,1865,
898.0,0,7083,0,0,2125,1842,1373,
902.0,0,5214,0,0,1817,1406,1015,
906.0,0,3841,0,0,1555,1079,753,
910.0,0,2833,0,0,1332,833,563,
914.0,0,2091,0,0,1143,647,423,
918.0,0,1545,0,0,982,505,322,
922.0,0,1142,0,0,845,397,248,
926.0,0,846,0,0,727,315,194,
930.0,0,627,0,0,627,251,154,
934.0,0,465,0,0,541,201,124,
938.0,0,345,0,0,468,163,101,
942.0,0,257,0,0,404,132,84,
946.0,0,191,0,0,350,108,71,
950.0,0,142,0,0,303,89,60,
954.0,0,106,0,0,263,74,52,
958.0,0,79,0,0,228,62,44,
962.0,0,59,0,0,199,52,38,
966.0,0,44,0,0,173,43,33,
970.0,0,33,0,0,150,37,29,
974.0,0,25,0,0,131,31,25,
978.0,0,19,0,0,114,27,22,
982.0,0,14,0,0,100,23,19,
986.0,0,11,0,0,87,20,17,
990.0,0,8,0,0,76,17,15,
994.0,0,6,0,0,67,15,13,
998.0,0,5,0,0,58,13,11,
1002.0,0,3,0,0,51,11,10,
1006.0,0,3,0,0,45,9,9,
1010.0,0,2,0,0,39,8,8,
1014.0,0,1,0,0,34,7,7,
1018.0,0,1,0,0,30,6,6,
1022.0,0,0,0,0,27,5,5,
1026.0,0,0,0,0,23,5,5,
1030.0,0,0,0,0,21,4,4,
1034.0,0,0,0,0,18,4,4,
1038.0,0,0,0,0,16,3,3,
1042.0,0,0,0,0,14,3,3,
1046.0,0,0,0,0,12,3,2,
1050.0,0,0,0,0,11,2,2,
1054.0,0,0,0,0,10,2,2,
1058.0,0,0,0,0,8,2,2,
1062.0,0,0,0,0,8,2,1,
1066.0,0,0,0,0,7,1,1,
1070.0,0,0,0,0,6,1,1,
1074.0,0,0,0,0,5,1,1,
1078.0,0,0,0,0,5,0,0,
1082.0,0,0,0,0,4,0,0,
1086.0,0,0,0,0,4,0,0,
1090.0,0,0,0,0,3,0,0,
1094.0,0,0,0,0,3,0,0,
1098.0,0,0,0,0,2,0,0,
1102.0,0,0,0,0,2,0,0,
1106.0,0,0,0,0,2,0,0,
1110.0,0,0,0,0,2,0,0,
1114.0,0,0,0,0,2,0,0,
1118.0,0,0,0,0,1,0,0,
1122.0,0,0,0,0,1,0,0,
1126.0,0,0,0,0,1,0,0,
1130.0,0,0,0,0,0,0,0,
1134.0,0,0,0,0,0,0,0,
1138.0,0,0,0,0,0,0,0,
1142.0,0,0,0,0,0,0,0,
1146.0,0,0,0,0,0,0,0,
1150.0,0,0,0,0,0,0,0,
1154.0,0,0,0,0,0,0,0,
1158.0,0,0,0,0,0,0,0,
1162.0,0,0,0,0,0,0,0,
1166.0,0,0,0,0,0,0,0,
1170.0,0,0,0,0,0,0,0,
1174.0,0,0,0,0,0,0,0,
1178.0,0,0,0,0,0,0,0,
1182.0,0,0,0,0,0,0,0,
1186.0,0,0,0,0,0,0,0,
1190.0,0,0,0,0,0,0,0,
1194.0,0,0,0,0,0,0,0,
1198.0,0,0,0,0,0,0,0,
1202.0,0,0,0,0,0,0,0,
1206.0,0,0,0,0,0,0,0,
1210.0,0,0,0,0,0,0,0,
1214.0,0,0,0,0,0,0,0,
1218.0,0,0,0,0,0,0,0,
1222.0,0,0,0,0,0,0,0,
1226.0,0,0,0,0,0,0,0,
1230.0,0,0,0,0,0,0,0,
1234.0,0,0,0,0,0,0,0,
1238.0,0,0,0,0,0,0,0,
1242.0,0,0,0,0,0,0,0,
1246.0,0,0,0,0,0,0,0,
1250.0,0,0,0,0,0,0,0,
1254.0,0,0,0,0,0,0,0,
1258.0,0,0,0,0,0,0,0,
1262.0,0,0,0,0,0,0,0,
1266.0,0,0,0,0,0,0,0,
1270.0,0,0,0,0,0,0,0,
1274.0,0,0,0,0,0,0,0,
1278.0,0,0,0,0,0,0,0,
1282.0,0,0,0,0,0,0,0,
1286.0,0,0,0,0,0,0,0,
1290.0,0,0,0,0,0,0,0,
1294.0,0,0,0,0,0,0,0,
1298.0,0,0,0,0,0,0,0,
1302.0,0,0,0,0,0,0,0,
1306.0,0,0,0,0,0,0,0,
1310.0,0,0,0,0,0,0,0,
1314.0,0,0,0,0,0,0,0,
1318.0,0,0,0,0,0,0,0,
1322.0,0,0,0,0,0,0,0,
1326.0,0,0,0,0,0,0,0,
1330.0,0,0,0,0,0,0,0,
1334.0,0,0,0,0,0,0,0,
1338.0,0,0,0,0,0,0,0,
1342.0,0,0,0,0,0,0,0,
1346.0,0,0,0,0,0,0,0,
1350.0,0,0,0,0,0,0,0,
1354.0,0,0,0,0,0,0,0,
1358.0,0,0,0,0,0,0,0,
1362.0,0,0,0,0,0,0,0,
1366.0,0,0,0,0,0,0,0,
1370.0,0,0,0,0,0,0,0,
1374.0,0,0,0,0,0,0,0,
1378.0,0,0,0,0,0,0,0,
1382.0,0,0,0,0,0,0,0,
1386.0,0,0,0,0,0,0,0,
1390.0,0,0,0,0,0,0,0,
1394.0,0,0,0,0,0,0,0,
1398.0,0,0,0,0,0,0,0,
1402.0,0,0,0,0,0,0,0,
1406.0,0,0,0,0,0,0,0,
1410.0,0,0,0,0,0,0,0,
1414.0,0,0,0,0,0,0,0,
1418.0,0,0,0,0,0,0,0,
1422.0,0,0,0,0,0,0,0,
1426.0,0,0,0,0,0,0,0,
1430.0,0,0,0,0,0,0,0,
1434.0,0,0,0,0,0,0,0,
1438.0,0,0,0,0,0,0,0,
1442.0,0,0,0,0,0,0,0,
1446.0,0,0,0,0,0,0,0,
1450.0,0,0,0,0,0,0,0,
1454.0,0,0,0,0,0,0,0,
1458.0,0,0,0,0,0,0,0,
1462.0,0,0,0,0,0,0,0,
1466.0,0,0,0,0,0,0,0,
1470.0,0,0,0,0,0,0,0,
1474.0,0,0,0,0,0,0,0,
1478.0,0,0,0,0,0,0,0,
1482.0,0,0,0,0,0,0,0,
1486.0,0,0,0,0,0,0,0,
1490.0,0,0,0,0,0,0,0,
1494.0,0,0,0,0,0,0,0,
1498.0,0,0,0,0,0,0,0,
1502.0,0,0,0,0,0,0,0,
1506.0,0,0,0,0,0,0,0,
1510.0,0,0,0,0,0,0,0,
1514.0,0,0,0,0,0,0,0,
1518.0,0,0,0,0,0,0,0,
1522.0,0,0,0,0,0,0,0,
1526.0,0,0,0,0,0,0,0,
1530.0,0,0,0,0,0,0,0,
1534.0,0,0,0,0,0,0,0,
1538.0,0,0,0,0,0,0,0,
1542.0,0,0,0,0,0,0,0,
1546.0,0,0,0,0,0,0,0,
1550.0,0,0,0,0,0,0,0,
1554.0,0,0,0,0,0,0,0,
1558.0,0,0,0,0,0,0,0,
1562.0,0,0,0,0,0,0,0,
1566.0,0,0,0,0,0,0,0,
1570.0,0,0,0,0,0,0,0,
1574.0,0,0,0,0,0,0,0,
1578.0,0,0,0,0,0,0,0,
1582.0,0,0,0,0,0,0,0,
1586.0,0,0,0,0,0,0,0,
1590.0,0,0,0,0,0,0,0,
1594.0,0,0,0,0,0,0,0,
1598.0,0,0,0,0,0,0,0,
1602.0,0,0,0,0,0,0,0,
1606.0,0,0,0,0,0,0,0,
1610.0,0,0,0,0,0,0,0,
1614.0,0,0,0,0,0,0,0,
1618.0,0,0,0,0,0,0,0,
1622.0,0,0,0,0,0,0,0,
1626.0,0,0,0,0,0,0,0,
1630.0,0,0,0,0,0,0,0,
1634.0,0,0,0,0,0,0,0,
1638.0,0,0,0,0,0,0,0,
1642.0,0,0,0,0,0,0,0,
1646.0,0,0,0,0,0,0,0,
1650.0,0,0,0,0,0,0,0,
1654.0,0,0,0,0,0,0,0,
1658.0,0,0,0,0,0,0,0,
1662.0,0,0,0,0,0,0,0,
1666.0,0,0,0,0,0,0,0,
1670.0,0,0,0,0,0,0,0,
1674.0,0,0,0,0,0,0,0,
1678.0,0,0,0,0,0,0,0,
1682.0,0,0,0,0,0,0,0,
1686.0,0,0,0,0,0,0,0,
1690.0,0,0,0,0,0,0,0,
1694.0,0,0,0,0,0,0,0,
1698.0,0,0,0,0,0,0,0,
1702.0,0,0,0,0,0,0,0,
1706.0,0,0,0,0,0,0,0,
1710.0,0,0,0,0,0,0,0,
1714.0,0,0,0,0,0,0,0,
1718.0,0,0,0,0,0,0,0,
1722.0,0,0,0,0,0,0,0,
1726.0,0,0,0,0,0,0,0,
1730.0,0,0,0,0,0,0,0,
1734.0,0,0,0,0,0,0,0,
1738.0,0,0,0,0,0,0,0,
1742.0,0,0,0,0,0,0,0,
1746.0,0,0,0,0,0,0,0,
1750.0,0,0,0,0,0,0,0,
1754.0,0,0,0,0,0,0,0,
1758.0,0,0,0,0,0,0,0,
1762.0,0,0,0,0,0,0,0,
1766.0,0,0,0,0,0,0,0,
1770.0,0,0,0,0,0,0,0,
1774.0,0,0,0,0,0,0,0,
1778.0,0,0,0,0,0,0,0,
1782.0,0,0,0,0,0,0,0,
1786.0,0,0,0,0,0,0,0,
1790.0,0,0,0,0,0,0,0,
1794.0,0,0,0,0,0,0,0,
1798.0,0,0,0,0,0,0,0,
1802.0,0,0,0,0,0,0,0,
1806.0,0,0,0,0,0,0,0,
1810.0,0,0,0,0,0,0,0,
1814.0,0,0,0,0,0,0,0,
1818.0,0,0,0,0,0,0,0,
1822.0,0,0,0,0,0,0,0,
1826.0,0,0,0,0,0,0,0,
1830.0,0,0,0,0,0,0,0,
1834.0,0,0,0,0,0,0,0,
1838.0,0,0,0,0,0,0,0,
1842.0,0,0,0,0,0,0,0,
1846.0,0,0,0,0,0,0,0,
1850.0,0,0,0,0,0,0,0,
1854.0,0,0,0,0,0,0,0,
1858.0,0,0,0,0,0,0,0,
1862.0,0,0,0,0,0,0,0,
1866.0,0,0,0,0,0,0,0,
1870.0,0,0,0,0,0,0,0,
1874.0,0,0,0,0,0,0,0,
1878.0,0,0,0,0,0,0,0,
1882.0,0,0,0,0,0,0,0,
1886.0,0,0,0,0,0,0,0,
1890.0,0,0,0,0,0,0,0,
1894.0,0,0,0,0,0,0,0,
1898.0,0,0,0,0,0,0,0,
1902.0,0,0,0,0,0,0,0,
1906.0,0,0,0,0,0,0,0,
1910.0,0,0,0,0,0,0,0,
1914.0,0,0,0,0,0,0,0,
1918.0,0,0,0,0,0,0,0,
1922.0,0,0,0,0,0,0,0,
1926.0,0,0,0,0,0,0,0,
1930.0,0,0,0,0,0,0,0,
1934.0,0,0,0,0,0,0,0,
1938.0,0,0,0,0,0,0,0,
1942.0,0,0,0,0,0,0,0,
1946.0,0,0,0,0,0,0,0,
1950.0,0,0,0,0,0,0,0,
1954.0,0,0,0,0,0,0,0,
1958.0,0,0,0,0,0,0,0,
1962.0,0,0,0,0,0,0,0,
1966.0,0,0,0,0,0,0,0,
1970.0,0,0,0,0,0,0,0,
1974.0,0,0,0,0,0,0,0,
1978.0,0,0,0,0,0,0,0,
1982.0,0,0,0,0,0,0,0,
1986.0,0,0,0,0,0,0,0,
1990.0,0,0,0,0,0,0,0,
1994.0,0,0,0,0,0,0,0,
1998.0,0,0,0,0,0,0,0,
2002.0,0,0,0,0,0,0,0,
2006.0,0,0,0,0,0,0,0,
2010.0,0,0,0,0,0,0,0,
2014.0,0,0,0,0,0,0,0,
2018.0,0,0,0,0,0,0,0,
2022.0,0,0,0,0,0,0,0,
2026.0,0,0,0,0,0,0,0,
2030.0,0,0,0,0,0,0,0,
2034.0,0,0,0,0,0,0,0,
2038.0,0,0,0,0,0,0,0,
2042.0,0,0,0,0,0,0,0,
2046.0,0,0,0,0,0,0,0,
2050.0,0,0,0,0,0,0,0,
2054.0,0,0,0,0,0,0,0,
2058.0,0,0,0,0,0,0,0,
2062.0,0,0,0,0,0,0,0,
2066.0,0,0,0,0,0,0,0,
2070.0,0,0,0,0,0,0,0,
2074.0,0,0,0,0,0,0,0,
2078.0,0,0,0,0,0,0,0,
2082.0,0,0,0,0,0,0,0,
2086.0,0,0,0,0,0,0,0,
2090.0,0,0,0,0,0,0,0,
2094.0,0,0,0,0,0,0,0,
2098.0,0,0,0,0,0,0,0,
2102.0,0,0,0,0,0,0,0,
2106.0,0,0,0,0,0,0,0,
2110.0,0,0,0,0,0,0,0,
2114.0,0,0,0,0,0,0,0,
2118.0,0,0,0,0,0,0,0,
2122.0,0,0,0,0,0,0,0,
2126.0,0,0,0,0,0,0,0,
2130.0,0,0,0,0,0,0,0,
2134.0,0,0,0,0,0,0,0,
2138.0,0,0,0,0,0,0,0,
2142.0,0,0,0,0,0,0,0,
2146.0,0,0,0,0,0,0,0,
2150.0,0,0,0,0,0,0,0,
2154.0,0,0,0,0,0,0,0,
2158.0,0,0,0,0,0,0,0,
2162.0,0,0,0,0,0,0,0,
2166.0,0,0,0,0,0,0,0,
2170.0,0,0,0,0,0,0,0,
2174.0,0,0,0,0,0,0,0,
2178.0,0,0,0,0,0,0,0,
2182.0,0,0,0,0,0,0,0,
2186.0,0,0,0,0,0,0,0,
2190.0,0,0,0,0,0,0,0,
2194.0,0,0,0,0,0,0,0,
2198.0,0,0,0,0,0,0,0,
2202.0,0,0,0,0,0,0,0,
2206.0,0,0,0,0,0,0,0,
2210.0,0,0,0,0,0,0,0,
2214.0,0,0,0,0,0,0,0,
2218.0,0,0,0,0,0,0,0,
2222.0,0,0,0,0,0,0,0,
2226.0,0,0,0,0,0,0,0,
2230.0,0,0,0,0,0,0,0,
2234.0,0,0,0,0,0,0,0,
2238.0,0,0,0,0,0,0,0,
2242.0,0,0,0,0,0,0,0,
2246.0,0,0,0,0,0,0,0,
2250.0,0,0,0,0,0,0,0,
2254.0,0,0,0,0,0,0,0,
2258.0,0,0,0,0,0,0,0,
2262.0,0,0,0,0,0,0,0,
2266.0,0,0,0,0,0,0,0,
2270.0,0,0,0,0,0,0,0,
2274.0,0,0,0,0,0,0,0,
2278.0,0,0,0,0,0,0,0,
2282.0,0,0,0,0,0,0,0,
2286.0,0,0,0,0,0,0,0,
2290.0,0,0,0,0,0,0,0,
2294.0,0,0,0,0,0,0,0,
2298.0,0,0,0,0,0,0,0,
2302.0,0,0,0,0,0,0,0,
2306.0,0,0,0,0,0,0,0,
2310.0,0,0,0,0,0,0,0,
2314.0,0,0,0,0,0,0,0,
2318.0,0,0,0,0,0,0,0,
2322.0,0,0,0,0,0,0,0,
2326.0,0,0,0,0,0,0,0,
2330.0,0,0,0,0,0,0,0,
2334.0,0,0,0,0,0,0,0,
2338.0,0,0,0,0,0,0,0,
2342.0,0,0,0,0,0,0,0,
2346.0,0,0,0,0,0,0,0,
2350.0,0,0,0,0,0,0,0,
2354.0,0,0,0,0,0,0,0,
2358.0,0,0,0,0,0,0,0,
2362.0,0,0,0,0,0,0,0,
2366.0,0,0,0,0,0,0,0,
2370.0,0,0,0,0,0,0,0,
2374.0,0,0,0,0,0,0,0,
2378.0,0,0,0,0,0,0,0,
2382.0,0,0,0,0,0,0,0,
2386.0,0,0,0,0,0,0,0,
2390.0,0,0,0,0,0,0,0,
2394.0,0,0,0,0,0,0,0,
2398.0,0,0,0,0,0,0,0,
2402.0,0,0,0,0,0,0,0,
2406.0,0,0,0,0,0,0,0,
2410.0,0,0,0,0,0,0,0,
2414.0,0,0,0,0,0,0,0,
2418.0,0,0,0,0,0,0,0,
2422.0,0,0,0,0,0,0,0,
2426.0,0,0,0,0,0,0,0,
2430.0,0,0,0,0,0,0,0,
2434.0,0,0,0,0,0,0,0,
2438.0,0,0,0,0,0,0,0,
2442.0,0,0,0,0,0,0,0,
2446.0,0,0,0,0,0,0,0,
2450.0,0,0,0,0,0,0,0,
2454.0,0,0,0,0,0,0,0,
2458.0,0,0,0,0,0,0,0,
2462.0,0,0,0,0,0,0,0,
2466.0,0,0,0,0,0,0,0,
2470.0,0,0,0,0,0,0,0,
2474.0,0,0,0,0,0,0,0,
2478.0,0,0,0,0,0,0,0,
2482.0,0,0,0,0,0,0,0,
2486.0,0,0,0,0,0,0,0,
2490.0,0,0,0,0,0,0,0,
2494.0,0,0,0,0,0,0,0,
2498.0,0,0,0,0,0,0,0,
2502.0,0,0,0,0,0,0,0,
2506.0,0,0,0,0,0,0,0,
2510.0,0,0,0,0,0,0,0,
2514.0,0,0,0,0,0,0,0,
2518.0,0,0,0,0,0,0,0,
2522.0,0,0,0,0,0,0,0,
2526.0,0,0,0,0,0,0,0,
2530.0,0,0,0,0,0,0,0,
2534.0,0,0,0,0,0,0,0,
2538.0,0,0,0,0,0,0,0,
2542.0,0,0,0,0,0,0,0,
2546.0,0,0,0,0,0,0,0,
2550.0,0,0,0,0,0,0,0,
2554.0,0,0,0,0,0,0,0,
2558.0,0,0,0,0,0,0,0,
2562.0,0,0,0,0,0,0,0,
2566.0,0,0,0,0,0,0,0,
2570.0,0,0,0,0,0,0,0,
2574.0,0,0,0,0,0,0,0,
2578.0,0,0,0,0,0,0,0,
2582.0,0,0,0,0,0,0,0,
2586.0,0,0,0,0,0,0,0,
2590.0,0,0,0,0,0,0,0,
2594.0,0,0,0,0,0,0,0,
2598.0,0,0,0,0,0,0,0,
2602.0,0,0,0,0,0,0,0,
2606.0,0,0,0,0,0,0,0,
2610.0,0,0,0,0,0,0,0,
2614.0,0,0,0,0,0,0,0,
2618.0,0,0,0,0,0,0,0,
2622.0,0,0,0,0,0,0,0,
2626.0,0,0,0,0,0,0,0,
2630.0,0,0,0,0,0,0,0,
2634.0,0,0,0,0,0,0,0,
2638.0,0,0,0,0,0,0,0,
2642.0,0,0,0,0,0,0,0,
2646.0,0,0,0,0,0,0,0,
2650.0,0,0,0,0,0,0,0,
