Particle ID,Size/nm,Diffusion coefficient/nm^2 s^-1,Ln(Adjusted intensity)/AU,Start frame,Tracklength,Included in distribution?,
193,132.786,3.3804e+06,3.82048,17,9,True,
194,1247.26,359886,4.63689,17,2,False,
195,96.3281,4.6598e+06,5.571,17,3,False,
197,289.955,1.54807e+06,3.73331,18,2,False,
198,604.015,743144,2.70385,18,4,False,
200,65.779,6.82391e+06,5.07482,18,5,True,
201,169.834,2.643e+06,6.96259,18,4,False,
203,89.0054,5.04318e+06,3.03763,19,2,False,
205,45.6531,9.8322e+06,4.45389,19,5,True,
206,33.7094,1.33159e+07,5.76983,19,2,False,
208,99.2843,4.52106e+06,2.48306,20,3,False,
209,283.86,1.58131e+06,4.69715,20,5,False,
210,145.753,3.07966e+06,4.46993,20,11,True,
211,115.571,3.88392e+06,7.35001,20,58,True,
212,91.2737,4.91785e+06,4.00416,10,8,True,
214,506.412,886373,3.36197,21,5,False,
215,186.962,2.40086e+06,5.03283,21,6,True,
216,105.121,4.27003e+06,5.53251,21,63,True,
217,116.124,3.86544e+06,6.2815,21,86,True,
221,54.3126,8.26457e+06,3.28375,22,5,True,
222,109.473,4.10027e+06,5.4032,22,17,True,
226,582.404,770719,7.63157,34,2,False,
228,298.104,1.50575e+06,7.26478,14,6,False,
229,514.123,873079,4.82111,23,3,False,
230,109.455,4.10094e+06,4.85405,23,67,True,
231,883.014,508338,3.51444,26,6,False,
232,89.1298,5.03614e+06,5.5111,23,19,True,
233,1350.67,332332,2.26967,24,3,False,
234,316.525,1.41812e+06,3.24991,24,2,False,
236,253.669,1.76951e+06,7.39405,24,3,False,
238,61.7687,7.26695e+06,4.82177,25,8,True,
242,108.128,4.15127e+06,8.77671,25,2,False,
244,158.207,2.83723e+06,5.16576,26,8,True,
247,317.102,1.41554e+06,8.80057,26,5,False,
249,134.136,3.34639e+06,2.52341,27,2,False,
250,85.5278,5.24824e+06,3.91311,27,5,True,
252,111.589,4.02254e+06,5.18899,27,27,True,
254,91.0299,4.93102e+06,5.77826,27,3,False,
255,60.0408,7.47608e+06,6.89424,27,2,False,
258,292.227,1.53603e+06,5.53467,28,3,False,
259,209.361,2.144e+06,7.22924,28,4,False,
260,63.8273,7.03257e+06,8.7273,28,2,False,
265,53.6953,8.35957e+06,5.21554,29,2,False,
268,958.924,468097,6.97535,29,2,False,
269,146.806,3.05757e+06,4.43535,30,5,True,
270,864.99,518931,3.07629,30,3,False,
272,47694.8,9411.3,8.42992,36,2,False,
273,206.772,2.17084e+06,6.89679,0,28,True,
