NTA Experiment Summary File,
Created with NTA 3.3 Dev Build 3.3.301,
,
[Experiment Details],,
Software Version,NTA 3.3 Dev Build 3.3.301,
Experiment Name,1000x_L_7_2_real 2024-09-25 16-50-27.nano,
Operator Name,,
Time Captured,16:50:27  25/09/2024,
Sample Description,,
Pre-treatment,,
Diluent,,
Remarks,,
,,
,,,,,
Filename:,1000x_L_7_2_real 2024-09-25 16-50-35,1000x_L_7_2_real 2024-09-25 16-52-10,1000x_L_7_2_real 2024-09-25 16-53-51,1000x_L_7_2_real 2024-09-25 16-55-35,1000x_L_7_2_real 2024-09-25 16-57-17,
,,,,,,
[Conditions],,,,,,
Temperature/C,21.581,21.623,21.632,21.613,21.620,
Viscosity/cP,0.962504,0.961538,0.961332,0.961768,0.961607,
Camera Type,sCMOS,sCMOS,sCMOS,sCMOS,sCMOS,
Laser Type,Blue488,Blue488,Blue488,Blue488,Blue488,
Camera Level,12,11,11,11,11,
Slider Shutter,1200,890,890,890,890,
Slider Gain,146,146,146,146,146,
Shutter/ms,30.000000,22.250000,22.250000,22.250000,22.250000,
Camera Histogram Upper Limit,11529,16380,16380,16380,16380,
Camera Histogram Lower Limit,0,0,0,0,0,
Frame rate/fps,24.982500,24.982500,24.982500,24.982500,24.982500,
Syringe Pump Speed/AU,0,0,0,0,0,
,,,,,,
[Settings],,,,,,
Detection Threshold,2,2,2,2,2,
Max Jump Mode,Auto,Auto,Auto,Auto,Auto,
Max Jump Distance,10.4643,10.3863,10.1920,10.5638,10.4327,
Blur,Auto,Auto,Auto,Auto,Auto,
Min Track Length,Auto,Auto,Auto,Auto,Auto,
First frame,0,0,0,0,0,
Total frames analysed,1498,1498,1498,1498,1498,
,,,,,,
[Exclusion Regions]
No Exclusion Regions Used,,,,,,

[Results],,,,,,Average,Standard Error,
973.5,0,0,0,0,0,0,0,
974.5,0,0,0,0,0,0,0,
975.5,0,0,0,0,0,0,0,
976.5,0,0,0,0,0,0,0,
977.5,0,0,0,0,0,0,0,
978.5,0,0,0,0,0,0,0,
979.5,0,0,0,0,0,0,0,
980.5,0,0,0,0,0,0,0,
981.5,0,0,0,0,0,0,0,
982.5,0,0,0,0,0,0,0,
983.5,0,0,0,0,0,0,0,
984.5,0,0,0,0,0,0,0,
985.5,0,0,0,0,0,0,0,
986.5,0,0,0,0,0,0,0,
987.5,0,0,0,0,0,0,0,
988.5,0,0,0,0,0,0,0,
989.5,0,0,0,0,0,0,0,
990.5,0,0,0,0,0,0,0,
991.5,0,0,0,0,0,0,0,
992.5,0,0,0,0,0,0,0,
993.5,0,0,0,0,0,0,0,
994.5,0,0,0,0,0,0,0,
995.5,0,0,0,0,0,0,0,
996.5,0,0,0,0,0,0,0,
997.5,0,0,0,0,0,0,0,
998.5,0,0,0,0,0,0,0,
999.5,0,0,0,0,0,0,0,

Percentile,Size (nm),Size (nm),Size (nm),Size (nm),Size (nm),
0,33.0,30.0,41.0,31.0,21.0,
1,70.0,76.0,77.0,74.0,73.7,
2,73.1,80.1,80.4,78.0,78.2,
3,75.2,82.7,82.9,80.9,81.4,
4,76.9,84.8,84.9,83.3,84.1,
5,78.4,86.7,86.8,85.3,86.4,
6,79.6,88.3,88.5,87.1,88.5,
7,80.8,89.8,90.2,88.6,90.5,
8,81.9,91.3,91.8,90.0,92.2,
9,83.0,92.7,93.4,91.3,93.8,
10,84.0,94.1,95.0,92.6,95.3,
11,85.0,95.5,96.6,93.8,96.6,
12,85.9,96.9,98.1,94.9,97.9,
13,86.9,98.2,99.5,96.1,99.1,
14,87.8,99.5,100.9,97.2,100.2,
15,88.7,100.8,102.3,98.4,101.3,
16,89.6,102.1,103.6,99.5,102.3,
17,90.5,103.3,104.9,100.7,103.3,
18,91.5,104.6,106.2,101.9,104.2,
19,92.4,105.7,107.4,103.1,105.2,
20,93.4,106.9,108.7,104.4,106.0,
21,94.4,108.0,109.9,105.7,106.9,
22,95.4,109.1,111.2,107.0,107.7,
23,96.5,110.2,112.6,108.4,108.6,
24,97.5,111.3,114.0,109.7,109.4,
25,98.6,112.3,115.4,111.0,110.2,
26,99.8,113.4,117.0,112.2,111.0,
27,101.0,114.4,118.6,113.5,111.8,
28,102.3,115.5,120.2,114.7,112.6,
29,103.6,116.5,121.9,115.8,113.4,
30,104.9,117.6,123.6,116.9,114.2,
31,106.3,118.7,125.3,117.9,115.1,
32,107.8,119.8,126.8,119.0,115.9,
33,109.3,120.9,128.3,119.9,116.7,
34,110.8,122.1,129.7,120.9,117.6,
35,112.4,123.3,131.0,121.8,118.4,
36,114.0,124.6,132.1,122.7,119.3,
37,115.5,125.9,133.2,123.5,120.2,
38,116.9,127.3,134.2,124.4,121.2,
39,118.3,128.8,135.2,125.2,122.1,
40,119.7,130.2,136.1,126.1,123.1,
41,120.9,131.8,136.9,126.9,124.1,
42,122.0,133.4,137.8,127.7,125.2,
43,123.1,134.9,138.6,128.5,126.2,
44,124.1,136.5,139.3,129.3,127.4,
45,125.0,138.1,140.1,130.1,128.5,
46,125.9,139.7,140.8,130.9,129.7,
47,126.7,141.2,141.5,131.7,130.9,
48,127.5,142.6,142.2,132.6,132.1,
49,128.3,144.0,143.0,133.4,133.4,
50,129.0,145.4,143.7,134.2,134.6,
51,129.6,146.7,144.4,135.1,135.9,
52,130.3,148.0,145.1,135.9,137.2,
53,130.9,149.2,145.8,136.8,138.6,
54,131.5,150.4,146.6,137.6,139.9,
55,132.1,151.6,147.3,138.5,141.2,
56,132.7,152.8,148.1,139.4,142.5,
57,133.3,153.9,148.9,140.3,143.8,
58,133.9,155.0,149.8,141.2,145.1,
59,134.4,156.0,150.7,142.2,146.4,
60,135.0,157.1,151.7,143.1,147.7,
61,135.5,158.1,152.7,144.1,148.9,
62,136.1,159.2,153.8,145.0,150.2,
63,136.6,160.2,155.0,146.0,151.4,
64,137.1,161.2,156.3,147.0,152.7,
65,137.7,162.2,157.8,148.0,153.9,
66,138.2,163.2,159.5,149.0,155.1,
67,138.8,164.2,161.3,150.1,156.3,
68,139.3,165.2,163.5,151.2,157.6,
69,139.9,166.2,165.8,152.3,158.8,
70,140.5,167.2,168.4,153.4,160.0,
71,141.1,168.2,171.0,154.6,161.2,
72,141.7,169.2,173.6,155.9,162.4,
73,142.3,170.2,176.0,157.2,163.6,
74,142.9,171.2,178.2,158.6,164.9,
75,143.6,172.2,180.2,160.0,166.1,
76,144.3,173.3,182.0,161.6,167.4,
77,145.0,174.3,183.7,163.4,168.6,
78,145.8,175.4,185.2,165.3,169.9,
79,146.6,176.4,186.7,167.5,171.2,
80,147.5,177.5,188.1,170.0,172.6,
81,148.5,178.6,189.4,172.8,173.9,
82,149.5,179.7,190.7,175.8,175.3,
83,150.7,180.9,192.0,179.1,176.8,
84,152.0,182.1,193.3,182.4,178.3,
85,153.4,183.3,194.6,185.6,179.9,
86,155.2,184.6,195.9,188.6,181.5,
87,157.2,185.9,197.4,191.4,183.3,
88,159.8,187.3,199.0,194.1,185.1,
89,163.1,188.7,200.8,196.6,187.1,
90,167.2,190.3,203.0,199.2,189.3,
91,172.2,191.9,206.1,201.9,191.8,
92,177.5,193.8,213.4,204.7,194.5,
93,182.4,195.8,259.1,207.9,197.8,
94,186.9,198.0,263.0,211.9,202.0,
95,191.3,200.6,265.4,217.2,208.1,
96,196.2,203.8,267.4,225.4,227.0,
97,204.7,208.0,269.4,236.0,316.5,
98,266.6,214.6,271.4,244.5,327.4,
99,277.9,242.0,274.1,251.6,343.5,
100,341.0,562.0,314.0,302.0,544.0,
,,,,,,
[Diffusion Coefficient Data],,
Analysis Method,FTLA,
Weighting,Number,
Filename,1000x_L_7_2_real 2024-09-25 16-50-35,1000x_L_7_2_real 2024-09-25 16-52-10,1000x_L_7_2_real 2024-09-25 16-53-51,1000x_L_7_2_real 2024-09-25 16-55-35,1000x_L_7_2_real 2024-09-25 16-57-17,Average,Standard Error,
Mean,465.5,421.5,417.0,428.8,427.2,432.0,8.6,
Mode,330.6,401.7,315.7,353.1,408.7,361.9,18.7,
SD,109.7,107.5,105.6,104.6,106.6,106.8,0.9,
D10,319.9,272.9,285.7,298.9,288.5,293.2,7.9,
D50,477.5,421.7,419.3,427.3,419.3,433.0,11.2,
D90,603.6,557.3,555.0,569.5,571.5,571.4,8.7,
Valid Tracks,6068.0,7655.0,8878.0,11662.0,12218.0,,,
Graph Data,
Bin centre (E4 nm²/s),Concentration (particles / ml),Concentration (particles / ml),Concentration (particles / ml),Concentration (particles / ml),Concentration (particles / ml),Concentration average,Standard Error,
2.0,0,0,0,0,0,0,0,
6.0,0,0,0,0,0,0,0,
10.0,0,0,0,0,0,0,0,
14.0,0,0,0,0,0,0,0,
18.0,0,0,0,0,0,0,0,
22.0,0,0,0,0,0,0,0,
26.0,0,0,0,0,0,0,0,
30.0,0,0,0,0,0,0,0,
34.0,0,0,0,0,0,0,0,
38.0,0,0,0,0,0,0,0,
42.0,0,0,0,0,0,0,0,
46.0,0,0,0,0,0,0,0,
50.0,0,0,0,0,0,0,0,
54.0,0,0,0,0,0,0,0,
58.0,0,0,0,0,0,0,0,
62.0,0,0,0,0,0,0,0,
66.0,0,0,0,0,0,0,0,
70.0,0,0,0,0,0,0,0,
74.0,0,0,0,0,0,0,0,
78.0,0,0,0,0,0,0,0,
82.0,0,0,0,0,0,0,0,
86.0,0,0,0,0,0,0,0,
90.0,0,0,0,0,72,14,14,
94.0,0,0,0,0,47730,9546,9546,
98.0,0,0,0,0,3732952,746590,746590,
102.0,0,0,0,0,48138147,9627629,9627629,
106.0,0,0,0,0,152167674,30433535,30433535,
110.0,0,0,0,0,186787027,37357405,37357405,
114.0,0,0,0,0,147864441,29572888,29572888,
118.0,0,0,0,0,122350254,24470051,24470051,
122.0,0,0,0,0,146529168,29305834,29305834,
126.0,0,0,0,0,268440613,53688123,53688123,
130.0,0,0,0,0,617926818,123585364,123585364,
134.0,0,0,0,0,1316307479,263261496,263261496,
138.0,1,1,0,0,1993283945,398656790,398656789,
142.0,1851,188,0,0,1858795956,371759599,371759089,
146.0,485967,21813,0,0,1052575106,210616577,210489653,
150.0,22340084,1136190,110,0,396756332,84046543,78293311,
154.0,228914146,22053897,378319,0,117394464,73748165,44427303,
158.0,728853998,156678741,102793026,1121,33391550,204343687,133917151,
162.0,1019219688,453361451,2720009261,444404,11178407,840842642,505363195,
166.0,847749676,646433602,10267081617,29716784,5183882,2359233112,1983942116,
170.0,527359797,574845444,9039184229,431660303,3650917,2115340138,1733903567,
174.0,285776358,406214918,3191493802,1881491651,3938929,1153783132,604824774,
178.0,148706286,281893561,766163897,3490944155,6116042,938764788,650727152,
182.0,79852362,223390925,195837256,3851817845,12317557,872643189,745779924,
186.0,47370489,217981941,73075675,3353574945,28733869,744147384,653208008,
190.0,33257358,263257693,46582306,2833356484,70340139,649358796,547590314,
194.0,29296749,376682536,51213445,2625764847,167989211,650189358,497719864,
198.0,33392062,598202306,88078073,2795406180,373954355,777806595,514584339,
202.0,48780639,989053816,203536962,3383194516,758724041,1076657995,601985856,
206.0,86894274,1620882752,538879479,4457936940,1395505404,1620019770,762348983,
210.0,174578457,2554784084,1427545854,6057412726,2339474112,2510759047,980844524,
214.0,362451411,3821548633,3433308872,8076718946,3614675761,3861740725,1229985314,
218.0,718558166,5416242193,7077177885,10194595270,5214818864,5724278476,1536647981,
222.0,1283332230,7307061460,12209981047,11952926408,7113006377,7973261505,1996578828,
226.0,1999180454,9446264389,17656323995,12984130732,9271327322,10271445378,2569110943,
230.0,2696860520,11773389075,21790705796,13205611444,11645197970,12222352961,3031417621,
234.0,3191751124,14211958164,23595971500,12819837177,14183060972,13600515788,3237083537,
238.0,3403752918,16667967615,23145716037,12159395681,16824921760,14440350802,3266811047,
242.0,3381858295,19037094253,21247466636,11530581730,19502868719,14939973927,3336201884,
246.0,3238906646,21220726406,18822742506,11145176502,22144787137,15314467839,3585019606,
250.0,3081319431,23144178318,16535395401,11128011272,24680482364,15713877357,3980552456,
254.0,2980418838,24768370193,14733772330,11551943782,27048280253,16216557079,4413685296,
258.0,2976652692,26089849952,13547827733,12466831073,29200137433,16856259777,4798368488,
262.0,3094275074,27130256319,13004142083,13911035716,31104106093,17648763057,5090781869,
266.0,3354011815,27920882050,13105540075,15906085459,32744095992,18606123078,5276459643,
270.0,3780987107,28488795329,13872565329,18440261243,34117724757,19740066753,5357548842,
274.0,4408914841,28848868308,15357758931,21450288096,35233377416,21059841518,5345454198,
278.0,5281745507,29003064520,17640572711,24812480565,36107443502,22569061361,5257653503,
282.0,6453084483,28945853990,20804766902,28352688036,36762280068,24263734696,5118784700,
286.0,7982795347,28673077617,24897634389,31876395644,37224998463,26130980292,4967026547,
290.0,9929618163,28190961946,29874171525,35209627671,37526850760,28146246013,4861688812,
294.0,12338649467,27522291280,35539545466,38234900989,37702856713,30267648783,4876157932,
298.0,15223533711,26707927350,41515302493,40909029964,37791343675,32429427439,5059571486,
302.0,18545485530,25803576102,47258621254,43258915241,37833206434,34539960912,5388773580,
306.0,22194491678,24873275484,52149466869,45360850529,37870856868,36489788286,5766834070,
310.0,25980873696,23981885130,55628592965,47313147511,37946963248,38170292510,6075881678,
314.0,29645563073,23188681270,57337420696,49210589465,38103141727,39497079246,6235340172,
318.0,32893034078,22543283134,57202635614,51125280265,38378754296,40428597477,6231606615,
322.0,35442251749,22084095045,55433076681,53094884758,38809908048,40972843256,6115933212,
326.0,37081939495,21838682293,52438564690,55117427684,39428670629,41181056958,5978942168,
330.0,37712351181,21825175723,48712196677,57151546159,40262445179,41132742984,5913073758,
334.0,37359827655,22053848702,44722661317,59121519042,41333404046,40918252152,5977177043,
338.0,36161012547,22528260963,40845568081,60926717979,42657871625,40623886239,6179644455,
342.0,34324901691,23245667532,37338956337,62454907921,44245571050,40322000906,6487391198,
346.0,32087151730,24196665315,34351727595,63598073967,46098699755,40066463672,6849462324,
350.0,29670276977,25364269404,31948693739,64268525617,48210865515,39892526250,7218217285,
354.0,27257695973,26722774827,30138862126,64412452940,50565986525,39819554478,7560880197,
358.0,24982976029,28236864033,28899262028,64018305434,53137324861,39854946477,7862798033,
362.0,22931024142,29861449320,28191543992,63118420798,55886869729,39997861596,8125373121,
366.0,21146265200,31542669241,27971564158,61783925910,58765303084,40241945519,8360790537,
370.0,19643335354,33220275165,28193445213,60114489200,61712755532,40576860093,8585236721,
374.0,18417294166,34831364718,28809879339,58225480472,64660490682,40988901876,8812392089,
378.0,17451875933,36315097476,29770298293,56235236417,67533545653,41461210754,9048885445,
382.0,16725402203,37617750063,31018310817,54254540339,70254218649,41974044414,9292680366,
386.0,16214591864,38697320368,32489598535,52379447719,72746154674,42505422632,9534213139,
390.0,15896746591,39526929272,34111233741,50687610696,74938664934,43032237047,9759178272,
394.0,15750810305,40096490344,35803059472,49237542188,76770849855,43531750433,9951653381,
398.0,15757722051,40412460426,37481313203,48069907669,78195095971,43983299864,10096675997,
402.0,15900375288,40495847657,39064122343,47209892864,79179586003,44369964831,10181977201,
406.0,16163397793,40378940479,40477979449,46669855431,79709586752,44679951981,10198980743,
410.0,16532886939,40101369128,41663981076,46451712214,79787436874,44907477246,10143304597,
414.0,16996175548,39706108326,42582608001,46548758457,79431316709,45052993408,10014947425,
418.0,17541660581,39235908819,43216150741,46946819076,78673017079,45122711259,9818233452,
422.0,18158697319,38730462618,43568435157,47624783349,77555013651,45127478419,9561509175,
426.0,18837542808,38224418818,43662095784,48554678152,76127189551,45081185022,9256558122,
430.0,19569322655,37746214871,43534100563,49701500858,74443534100,44998934609,8917711071,
434.0,20345993269,37317591159,43230443871,51023067695,72559091576,44895237514,8560656457,
438.0,21160275761,36953614799,42800887730,52470138168,70527356553,44782454602,8200991185,
442.0,22005546102,36663040037,42294414242,53987048173,68398228197,44669655350,7852606209,
446.0,22875676502,36448861144,41755759248,55513020474,66216558160,44561975106,7526085884,
450.0,23764833408,36308954179,41223120397,56984222167,64021264442,44460478918,7227399477,
454.0,24667246376,36236744988,40726929411,58336513381,61844940544,44362474940,6957215897,
458.0,25576968277,36221875167,40289466289,59508697888,59713865569,44262174638,6711098970,
462.0,26487650505,36250862072,39925061615,60445969373,57648313555,44151571424,6480617827,
466.0,27392356973,36307762590,39640657460,61103173329,55663065214,44021403113,6255124013,
470.0,28283438239,36374854207,39436550933,61447493707,53768037841,43862074986,6023755941,
474.0,29152482296,36433342918,39307205958,61460232648,51968965525,43664445869,5777224896,
478.0,29990352212,36464098140,39242074306,61137471218,50268078960,43420414967,5509083610,
482.0,30787313220,36448402837,39226409121,60489555137,48664750032,43123286069,5216373580,
486.0,31533243807,36368695179,39242080693,59539509619,47156079859,42767921831,4899702724,
490.0,32217917488,36209268725,39268415643,58320620290,45737419584,42350728346,4562889216,
494.0,32831335028,35956893144,39283079337,56873499866,44402821046,41869525684,4212330977,
498.0,33364081716,35601317937,39263010321,55242983858,43145419800,41323362726,3856246538,
502.0,33807681545,35135627491,39185398677,53475167726,41957756163,40712326320,3503900780,
506.0,34154920225,34556426288,39028681272,51614827698,40832041686,40037379434,3164888956,
510.0,34400111985,33863846509,38773509841,49703377747,39760378924,39300245001,2848509051,
514.0,34539290713,33061384633,38403636162,47777424871,38734942127,38503335701,2563208883,
518.0,34570313478,32155586920,37906654598,45867908258,37748125709,37649717793,2316058723,
522.0,34492872893,31155614156,37274547218,43999753042,36792666318,36743090725,2112195853,
526.0,34308423030,30072722654,36503989980,42191937960,35861743239,35787763373,1954252338,
530.0,34020030696,28919700882,35596398223,40457865822,34949060708,34788611266,1841922042,
534.0,33632169122,27710299481,34557712800,38805930978,34048914725,33751005421,1771948778,
538.0,33150474002,26458687620,33397951128,37240193249,33156246064,32680710413,1738730824,
542.0,32581482362,25178961708,32130566979,35761087608,32266680467,31583755825,1735401038,
546.0,31932373239,23884724519,30771676350,34366119397,31376556450,30466289991,1754948994,
550.0,31210725951,22588744861,29339213092,33050513228,30482940845,29334427595,1790993148,
554.0,30424307676,21302700812,27852077039,31807798647,29583631986,28194103232,1838094201,
558.0,29580897526,20037003695,26329330176,30630326688,28677150456,27050941708,1891735682,
562.0,28688149986,18800695721,24789484851,29509718786,27762717433,25910153355,1948158310,
566.0,27753496809,17601411483,23249914076,28437253680,26840220937,24776459397,2004182270,
570.0,26784083523,16445392118,21726399789,27404199683,25910170561,23654049135,2057077980,
574.0,25786734693,15337540736,20232821966,26402099616,24973641691,22546567740,2104495020,
578.0,24767940993,14281508285,18780980978,25423014497,24032210551,21457131061,2144435470,
582.0,23733860899,13279800157,17380537950,24459730289,23087881784,20388362216,2175252476,
586.0,22690330277,12333895236,16039053249,23505930018,22143010573,19342443870,2195657962,
590.0,21642874090,11444370602,14762101282,22556331783,21200221494,18321179850,2204728906,
594.0,20596715758,10611026569,13553439967,21606791810,20262326417,17326060104,2201906563,
598.0,19556781188,9833008038,12415215023,20654370906,19332243755,16358323782,2186986545,
602.0,18527695945,9108919290,11348181920,19697362557,18412921240,15419016190,2160099760,
606.0,17513775419,8436930318,10351931576,18735281439,17507264201,14509036591,2121685255,
610.0,16519008960,7814873504,9425109108,17768812237,16618070998,13629174961,2072456368,
614.0,15547039830,7240330077,8565618021,16799720234,15747976915,12780137015,2013361684,
618.0,14601143329,6710706219,7770804921,15830726941,14899407398,11962557761,1945542198,
622.0,13684205678,6223299019,7037622006,14865355897,14074541128,11177004746,1870286044,
626.0,12798706158,5775352712,6362766403,13907755441,13275282998,10423972742,1788982057,
630.0,11946704652,5364105821,5742796644,12962506556,12503246725,9703872080,1703073469,
634.0,11129836254,4986829924,5174227542,12034424672,11759746485,9017012975,1614012980,
638.0,10349313966,4640860841,4653605274,11128364468,11045796728,8363588255,1523220429,
642.0,9605939873,4323623084,4177564790,10249036271,10362119146,7743656633,1432044211,
646.0,8900124541,4032648414,3742871831,9400841608,9709155649,7157128408,1341727444,
650.0,8231913876,3765589340,3346451793,8587733957,9087086155,6603755024,1253379750,
654.0,7601022226,3520228373,2985407589,7813108957,8495850013,6083123431,1167955281,
658.0,7006870273,3294483784,2657028506,7079726317,7935169938,5594655763,1086237451,
662.0,6448626060,3086412571,2358791858,6389663790,7404577413,5137614338,1008830615,
666.0,5925247537,2894211258,2088359053,5744301746,6903438662,4711111651,936158738,
670.0,5435525057,2716215073,1843567490,5144335459,6430980404,4314124697,868470922,
674.0,4978122445,2550895958,1622419530,4589811076,5986314755,3945512753,805853400,
678.0,4551615484,2396859786,1423069615,4080180565,5568462793,3604037649,748247350,
682.0,4154526909,2252843050,1243810443,3614370610,5176376394,3288385481,695471501,
686.0,3785357267,2117709223,1083058972,3190860494,4808958124,2997188816,647248162,
690.0,3442611233,1990444875,939342883,2807764323,4465079032,2729048469,603230946,
694.0,3124819225,1870155583,811288009,2462913530,4143594286,2482554127,563032283,
698.0,2830554333,1756061590,697607095,2153936280,3843356695,2256303198,526248865,
702.0,2558444751,1647493119,597090155,1878331162,3563228167,2048917471,492483436,
706.0,2307182043,1543885232,508596551,1633533310,3302089251,1859057277,461361883,
710.0,2075525659,1444772091,431048825,1416971811,3058846884,1685433054,432545184,
714.0,1862304209,1349780508,363428219,1226117877,2832440535,1526814270,405736357,
718.0,1666414034,1258622675,304771710,1058523785,2621846897,1382035820,380683023,
722.0,1486815662,1171088050,254170345,911852973,2426083323,1250002071,357176487,
726.0,1322528724,1087034397,210768603,783902022,2244210165,1129688782,335048305,
730.0,1172625890,1006378077,173764462,672615367,2075332184,1020143196,314165307,
734.0,1036226372,929083756,142409890,576093772,1918599179,920482594,294423854,
738.0,912489467,855153739,116011448,492597559,1773205980,829891639,275743970,
742.0,800608553,784617241,93930754,420545597,1638391914,747618812,258063798,
746.0,699805874,717519889,75584599,358510979,1513439876,672972243,241334650,
750.0,609328365,653913798,60444559,305214222,1397675068,605315202,225516818,
754.0,528444650,593848546,48036007,259514722,1290463525,544061490,210576207,
758.0,456443275,537363315,37936499,220401085,1191210460,488670927,196481755,
762.0,392632136,484480431,29773540,186980837,1099358511,438645091,183203594,
766.0,336338984,435200459,23221803,158469935,1014385927,393523422,170711850,
770.0,286912819,389498897,17999892,134182380,935804733,352879744,158975972,
774.0,243725956,347324471,13866769,113520180,863158895,316319254,147964467,
778.0,206176515,308598923,10617967,95963829,796022524,283475952,137644947,
782.0,173691063,273218122,8081711,81063397,733998126,254010484,127984361,
786.0,145727194,241054283,6115079,68430318,676714912,227608357,118949346,
790.0,121775818,211959047,4600274,57729887,623827174,203978440,110506609,
794.0,101363013,185767153,3441114,48674478,575012738,182851699,102623309,
798.0,84051306,162300451,2559786,41017450,529971500,163980099,95267379,
802.0,69440331,141372010,1893898,34547730,488424025,147135599,88407789,
806.0,57166835,122790123,1393866,29085002,450110239,132109213,82014739,
810.0,46904068,106362047,1020618,24475481,414788190,118710081,76059777,
814.0,38360603,91897337,743620,20588206,382232877,106764529,70515861,
818.0,31278678,79210718,539209,17311803,352235157,96115113,65357369,
822.0,25432152,68124430,389182,14551672,324600713,86619630,60560076,
826.0,20624186,58470055,279650,12227556,299149087,78150107,56101103,
830.0,16684744,50089839,200086,10271432,275712771,70591774,51958856,
834.0,13468006,42837536,142573,8625705,254136355,63842035,48112953,
838.0,10849794,36578860,101193,7241648,234275723,57809443,44544157,
842.0,8725052,31191565,71554,6078070,215997303,52412709,41234308,
846.0,7005461,26565249,50416,5100176,199177362,47579733,38166261,
850.0,5617211,22600931,35402,4278595,183701339,43246696,35323831,
854.0,4498957,19210456,24779,3588545,169463226,39357193,32691744,
858.0,3599976,16315786,17291,3009133,156364980,35861433,30255590,
862.0,2878534,13848227,12031,2522749,144315975,32715503,28001789,
866.0,2300443,11747609,8349,2114562,133232486,29880690,25917549,
870.0,1837808,9961477,5779,1772083,123037208,27322871,23990839,
874.0,1467962,8444285,3990,1484801,113658795,25011967,22210352,
878.0,1172540,7156641,2749,1243874,105031442,22921449,20565480,
882.0,936715,6064588,1890,1041864,97094482,21027908,19046281,
886.0,748543,5138944,1297,872521,89792013,19310664,17643451,
890.0,598432,4354700,888,730590,83072549,17751432,16348298,
894.0,478690,3690471,607,611655,76888692,16334023,15152710,
898.0,383163,3128015,415,512009,71196830,15044086,14049127,
902.0,306935,2651795,283,428539,65956845,13868879,13030515,
906.0,246082,2248603,193,358630,61131856,12797073,12090335,
910.0,197478,1907225,131,300088,56687964,11818577,11222518,
914.0,158630,1618152,89,251072,52594025,10924394,10421435,
918.0,127558,1373326,60,210040,48821434,10106484,9681874,
922.0,102684,1165928,41,175694,45343926,9357655,8999011,
926.0,82753,990188,28,146950,42137394,8671463,8368386,
930.0,66766,841229,19,122897,39179711,8042124,7785879,
934.0,53930,714926,13,102772,36450579,7464444,7247688,
938.0,43611,607795,9,85935,33931375,6933745,6750307,
942.0,35307,516891,6,71851,31605019,6445815,6290501,
946.0,28617,439727,4,60071,29455849,5996854,5865294,
950.0,23220,374200,3,50219,27469502,5583429,5471943,
954.0,18861,318532,2,41980,25632809,5202437,5107924,
958.0,15336,271223,1,35091,23933696,4851069,4770914,
962.0,12482,231000,0,29331,22361094,4526782,4458779,
966.0,10170,196790,0,24515,20904853,4227266,4169553,
970.0,8293,167684,0,20489,19555670,3950427,3901432,
974.0,6768,142911,0,17124,18305011,3694363,3652757,
978.0,5528,121819,0,14311,17145056,3457343,3422002,
982.0,4518,103856,0,11960,16068628,3237792,3207766,
986.0,3696,88553,0,9994,15069150,3034278,3008762,
990.0,3025,75512,0,8352,14140585,2845495,2823807,
994.0,2477,64397,0,6979,13277396,2670250,2651813,
998.0,2029,54922,0,5832,12474503,2507457,2491782,
1002.0,1663,46842,0,4873,11727244,2356124,2342796,
1006.0,1364,39951,0,4072,11031336,2215345,2204010,
1010.0,1118,34074,0,3403,10382850,2084289,2074650,
1014.0,917,29060,0,2843,9778176,1962199,1954002,
1018.0,753,24782,0,2376,9213998,1848382,1841410,
1022.0,618,21133,0,1985,8687269,1742201,1736271,
1026.0,507,18019,0,1659,8195187,1643074,1638031,
1030.0,416,15363,0,1386,7735176,1550468,1546180,
1034.0,341,13096,0,1158,7304867,1463892,1460246,
1038.0,280,11162,0,968,6902080,1382898,1379797,
1042.0,230,9512,0,809,6524809,1307072,1304436,
1046.0,188,8105,0,676,6171206,1236035,1233794,
1050.0,154,6904,0,565,5839570,1169439,1167534,
1054.0,127,5880,0,472,5528331,1106962,1105343,
1058.0,104,5007,0,394,5236046,1048310,1046934,
1062.0,85,4262,0,330,4961379,993211,992042,
1066.0,70,3627,0,275,4703103,941415,940422,
1070.0,57,3086,0,230,4460082,892691,891848,
1074.0,47,2625,0,192,4231267,846826,846110,
1078.0,38,2233,0,161,4015691,803625,803017,
1082.0,31,1898,0,134,3812460,762905,762389,
1086.0,25,1613,0,112,3620746,724499,724062,
1090.0,21,1370,0,94,3439785,688254,687883,
1094.0,17,1164,0,78,3268869,654026,653711,
1098.0,14,988,0,65,3107343,621682,621415,
1102.0,11,839,0,55,2954600,591101,590875,
1106.0,9,712,0,46,2810078,562169,561977,
1110.0,7,604,0,38,2673256,534781,534619,
1114.0,6,512,0,32,2543652,508840,508703,
1118.0,5,434,0,27,2420816,484256,484140,
1122.0,4,368,0,22,2304333,460945,460847,
1126.0,3,311,0,19,2193816,438830,438746,
1130.0,3,264,0,16,2088906,417838,417767,
1134.0,2,223,0,13,1989269,397902,397842,
1138.0,2,189,0,11,1894596,378960,378909,
1142.0,1,160,0,9,1804597,360954,360911,
1146.0,1,135,0,8,1719004,343830,343794,
1150.0,0,114,0,6,1637566,327537,327507,
1154.0,0,96,0,5,1560050,312030,312005,
1158.0,0,81,0,4,1486238,297265,297243,
1162.0,0,69,0,4,1415927,283200,283182,
1166.0,0,58,0,3,1348927,269798,269782,
1170.0,0,49,0,3,1285063,257023,257010,
1174.0,0,41,0,2,1224168,244842,244831,
