NTA Experiment Summary File,
Created with NTA 3.3 Dev Build 3.3.301,
,
[Experiment Details],,
Software Version,NTA 3.3 Dev Build 3.3.301,
Experiment Name,1000x_L_4_2_real 2024-09-25 12-16-28.nano,
Operator Name,,
Time Captured,12:16:28  25/09/2024,
Sample Description,,
Pre-treatment,,
Diluent,,
Remarks,,
,,
,,,,,
Filename:,1000x_L_4_2_real 2024-09-25 12-17-17,1000x_L_4_2_real 2024-09-25 12-19-10,1000x_L_4_2_real 2024-09-25 12-20-47,1000x_L_4_2_real 2024-09-25 12-22-16,1000x_L_4_2_real 2024-09-25 12-23-42,
,,,,,,
[Conditions],,,,,,
Temperature/C,20.841,20.902,20.893,20.942,20.928,
Viscosity/cP,0.979770,0.978329,0.978541,0.977385,0.977715,
Camera Type,sCMOS,sCMOS,sCMOS,sCMOS,sCMOS,
Laser Type,Blue488,Blue488,Blue488,Blue488,Blue488,
Camera Level,10,10,10,10,10,
Slider Shutter,696,696,696,696,696,
Slider Gain,73,73,73,73,73,
Shutter/ms,17.400000,17.400000,17.400000,17.400000,17.400000,
Camera Histogram Upper Limit,16380,16380,16380,16380,16380,
Camera Histogram Lower Limit,0,0,0,0,0,
Frame rate/fps,24.982500,24.982500,24.982500,24.982500,24.982500,
Syringe Pump Speed/AU,0,0,0,0,0,
,,,,,,
[Settings],,,,,,
Detection Threshold,3,3,3,3,3,
Max Jump Mode,Auto,Auto,Auto,Auto,Auto,
Max Jump Distance,8.6833,8.5072,8.6780,8.6288,8.8659,
Blur,Auto,Auto,Auto,Auto,Auto,
Min Track Length,Auto,Auto,Auto,Auto,Auto,
First frame,0,0,0,0,0,
Total frames analysed,1498,1498,1498,1498,1498,
,,,,,,
[Exclusion Regions]
No Exclusion Regions Used,,,,,,

[Results],,,,,,Average,Standard Error,
216.5,1005032855338340,738338324590582,920258581536670,900541412171560,1448553360950673,1002544906917565,119563916251171,
217.5,1009214692927472,735776216751864,907896460573616,871650218892418,1415660148564889,988039547542052,115523578432052,
218.5,1012669123164962,735331501612115,896096559463584,844857973803543,1376931421102697,973177315829380,110352822404374,
219.5,1015343663518108,736979450365452,884906760423789,820369134216600,1333156669422194,958151135589229,104203087381467,
220.5,1017187233554273,740688005666291,874372897419580,798341131914311,1285201378088062,943158129328503,97255183445173,
221.5,1018151007921557,746417743083986,864538627902412,778891655576841,1233972076728110,928394222242581,89715689559447,
222.5,1018189307344703,754121392349530,855445272608211,762105945063458,1180382540565323,914048891586245,81815856330028,
223.5,1017260507248788,763742977096249,847131632758264,748043743598648,1125323017869472,900300375714284,73814558936267,
224.5,1015327941331901,775216641618351,839633791767255,736745651235057,1069633929751590,887311591140831,66006883578155,
225.5,1012360775795848,788465242576692,832984906137192,728238707064267,1014084985498914,875226923414583,58738729942887,
226.5,1008334829086324,803398792674817,827214987768542,722541095398927,959360145800482,864169970145818,52422428878433,
227.5,1003233312055801,819912852085477,822350677645259,719665922192384,906048398419937,854242232479771,47533452189610,
228.5,997047464506064,837886971149800,818415008828713,719624043407112,854639925152835,845522682608905,44545752356824,
229.5,989777066084423,857183293987931,815427155118327,722425949477769,805526956714557,838068084276601,43775362020470,
230.5,981430802563449,877645436074030,813402160619637,728082722229992,759008439852622,831913912267946,45213649286002,
231.5,972026472399216,899097748488713,812350644900129,736606086037783,715297571513232,827075704667815,48525163675051,
232.5,961591023186501,921345076371498,812278478499583,748007576668975,674531271794369,823550685304185,53225692723635,
233.5,950160412834446,944173108391391,813186424197983,762296852270475,636780749289530,821319509396765,58863129502085,
234.5,937779295878390,967349396746963,815069740774373,779479174021032,602062436728457,820348008829843,65094634182613,
235.5,924500541006530,990625103807682,817917747897800,799552091419607,570348720075258,820588840841375,71686738578188,
236.5,910384591372200,1013737501701348,821713353319848,822501381094743,541578033293242,821982972156276,78489463325333,
237.5,895498684269600,1036413216563650,826432546592054,848296309570651,515664030502600,824460957499711,85410090750945,
238.5,879915951147530,1058372170908493,832043867067973,876884320617921,492503668954494,827943995739282,92393291217056,
239.5,863714422379860,1079332138093397,838507857898687,908185286388028,471984135531776,832344768058349,99407336132936,
240.5,846975963692070,1099013784484669,845776521898821,942085507351290,453988625290967,837568080543563,106434682759538,
241.5,829785172454573,1117146040701950,853792799518891,978431697091058,438401034196301,843511348792555,113465397399276,
242.5,812228262306118,1133471615570238,862490093347575,1017025240402493,425109662077672,850064974740819,120492338452891,
243.5,794391963627210,1147752447909471,871791867523183,1057617062258286,414010039754245,857112676214479,127507411274142,
244.5,776362465557138,1159774883678424,881611353759947,1099903485296263,405006999448792,864531837548113,134498493246859,
245.5,758224422455931,1169354370357105,891851398183912,1143523477435282,398016103662132,872193954418873,141446832117302,
246.5,740060044335872,1176339477028851,902404484399947,1188057692777805,392964537576260,879965247223747,148324865659361,
247.5,721948286897140,1180615076473845,913152968028625,1233029681636822,389791556012314,887707513809749,155094508822043,
248.5,703964152639144,1182104563070939,923969555839684,1277909584423568,388448560182796,895279283231226,161706011222106,
249.5,686178110344519,1180771024917697,934718058563393,1322120527788140,388898863144444,902537316951639,168097506630557,
250.5,668655636132860,1176617337184672,945254440101321,1365047810254261,391117187021622,909338482138947,174195361189224,
251.5,651456875518966,1169685193185640,955428177333772,1406050804269627,395088920658854,915541994193372,179915385336935,
252.5,634636422529277,1160053136609362,965083933955542,1444477321394739,400809153459484,921011993589681,185164915140196,
253.5,618243209074216,1147833699826137,974063539207618,1479680000365822,408281490567693,925620387808297,189845702325267,
254.5,602320495489803,1133169787234838,982208248270353,1511034099944787,417516646138729,929249855415702,193857489023202,
255.5,586905951421041,1116230466708069,989361246248338,1537955927333722,428530805735705,931796879489375,197102091434053,
256.5,572031815106834,1097206346786509,995370342734605,1559921024874957,441343745930301,933174655086641,199487782277134,
257.5,557725118502161,1076304720979017,1000090789919882,1576481187012683,455976699230632,933315703128875,200933748161427,
258.5,544007965554985,1053744655152081,1003388144934588,1587279395093213,472449955866819,932174023320337,201374405568836,
259.5,530897851242733,1029752180220502,1005141087688076,1592061842507798,490780200633201,929726632458462,200763386536481,
260.5,518408009583640,1004555732073948,1005244099632370,1590686372921892,510977593285003,925974361499371,199077049174019,
261.5,506547779742917,978381955841884,1003609907387031,1583126859094240,533042614710148,920941823355244,196317424334048,
262.5,495322980380191,951451964284670,1000171598469543,1569473291567781,556962718085739,914676510557585,192514572055216,
263.5,484736283585650,923978111943675,994884324610869,1549927605658251,582708844023111,907247033964311,187728382487960,
264.5,474787580960097,896161319574527,987726521112703,1524795528009731,610231880464280,898740566024268,182049905703112,
265.5,465474335600329,868188958579661,978700587850097,1494474950007426,639459170892590,889259600586021,175602318724244,
266.5,456791914950033,840233283513169,967832998081873,1459441516438621,670291196618763,878918181920492,168541613864402,
267.5,448733900534201,812450382961152,955173823860865,1420232240641723,702598578900373,867837785379663,161056984297328,
268.5,441292371617663,784979605509322,940795690488288,1377428016568722,736219562532029,856143049343205,153370637663266,
269.5,434458160687323,757943407902819,924792195493717,1331635893242782,770958151994577,843957561864244,145736320280403,
270.5,428221079425255,731447566713569,907275848851205,1283471914144478,806583072581645,831399896343230,138435141997845,
271.5,422570114475181,705581692561581,888375609219344,1233545214727974,842827719947091,818580070186234,131766451599121,
272.5,417493592829798,680419986332056,868234105055886,1182443928390912,879391241287803,805596570779291,126030977109144,
273.5,412979317084770,656022179643918,847004638685926,1130723290752504,915940859071110,792534057047646,121504225059075,
274.5,409014671128538,632434606244221,824848075566739,1078896167939617,952115504021316,779461804980086,118401483778352,
275.5,405586697087511,609691356642195,801929720099167,1027426079995890,987530769491976,766432924663348,116841693266136,
276.5,402682144509533,587815474529846,778416273684813,976722654657647,1021785136471891,753484336770746,116822647030231,
277.5,400287492915351,566820160029813,754472961051387,927139336823628,1054467350775515,740637460319139,118218891332075,
278.5,398388948924430,546709951287050,730260897972746,878973097865562,1085164765527052,727899532315368,120804415059523,
279.5,396972419237490,527481861969301,705934758353738,832465836941126,1113472397693947,715265454839120,124290968107732,
280.5,396023460815243,509126457857239,681640782371518,787807141649637,1139002391998671,702720046938462,128368163374977,
281.5,395527209666828,491628860679291,657515150814795,745138073820685,1161393543648903,690240567726100,132735147832621,
282.5,395468289731185,474969671666899,633682734987569,704555663333759,1180320506928679,677799373329618,137120457115182,
283.5,395830703459215,459125810874670,610256217133891,666117823396954,1195502312862827,665366573545512,141291623126054,
284.5,396597705833129,444071271338580,587335564005518,629848439966797,1206709836515365,652912563531878,145057869112425,
285.5,397751663757604,429777789456485,565007826123928,595742431368767,1213771893737778,640410320888912,148268934198823,
286.5,399273902988999,416215434752016,543347227838556,563770618270702,1216579705402304,627837377850515,150812097032160,
287.5,401144545060536,403353123519226,522415508238296,533884286101729,1215089541520516,615177400888060,152608568497047,
288.5,403342336993379,391159061691936,502262470407248,506019359924218,1209323442586811,602421334320718,153609814582100,
289.5,405844476983995,379601122854987,482926695952850,480100144561030,1199368006343191,589568089339211,153794026094456,
290.5,408626439697358,368647167511309,464436383032539,456042609810299,1185371317760592,576624783562419,153162784817043,
291.5,411661805255439,358265309810620,446810268751729,433757222051163,1167538183519605,563606557877711,151737910165168,
292.5,414922096537731,348424137753589,430058600537108,413151339565868,1146123903864826,550536015651825,149558456064347,
293.5,418376629890181,339092892611913,414184125451940,394131200224210,1121426870743819,537442343784413,146677835576580,
294.5,421992384851612,330241613001406,399183071169065,376603537478220,1093780318403144,524360184980689,143161065157529,
295.5,425733898958739,321841248538464,385046097127171,360476864441259,1063543570671303,511328335947387,139082133952625,
296.5,429563194069045,313863747652347,371759199073860,345662467267226,1031093127390044,498388347090504,134521512765698,
297.5,433439740919741,306282123591105,359304554555049,332075148284029,996813913360818,485583096142148,129563821502502,
298.5,437320468783416,299070502236489,347661300839743,319633757404457,961090978883610,472955401629543,124295673041673,
299.5,441159827020676,292204154894227,336806240214972,308261547319351,924301895392926,460546732968430,118803706529996,
300.5,444909905072003,285659518787919,326714470487404,297886384569497,886810036439290,448396063071223,113172815084646,
301.5,448520616876128,279414207599522,317359940909233,288440844847210,848958877648029,436538897576024,107484563239203,
302.5,451939954899993,273447014024177,308715935624161,279862217173929,811067392572329,425006502858918,101815779660079,
303.5,455114317789594,267737905988618,300755488150006,272092438035544,773426568289315,413825343650616,96237302629170,
304.5,457988914173378,262268017857970,293451731420109,265077973197853,736297017129250,403016730755712,90812851605189,
305.5,460508243322923,257019637715464,286778188558159,258769661922130,699907621380065,392596670579748,85598000390818,
306.5,462616651214814,251976191543591,280709009926628,253122535553144,664455116766353,382575901000906,80639238404320,
307.5,464258958108489,247122224940223,275219162113214,248095620140095,630104498613699,372960092783144,75973127913608,
308.5,465381151053856,242443382841581,270284574443011,243651730640157,596990121248060,363750192045333,71625596147032,
309.5,465931131941167,237926387554710,265882248418657,239757262569302,565217355917145,354942877280196,67611437403720,
310.5,465859508796537,233559015310826,261990335162516,236381985443369,534864673851724,346531103712994,63934131909963,
311.5,465120415213125,229330071438158,258588185579865,233498841173384,505986028115604,338504708304027,60586101456065,
312.5,463672340189976,225229364195302,255656377544031,231083749513653,478613418885715,330851050065736,57549503173689,
313.5,461478948366092,221247677257175,253176723966494,229115421872166,452759540663144,323555662425015,54797606152043,
314.5,458509868884660,217376740805553,251132265200336,227575184092672,428420425312909,316602896859226,52296709109830,
315.5,454741429951210,213609201180991,249507248789405,226446808259276,405578010725510,309976539781279,50008464194931,
316.5,450157315815501,209938589048166,248287099189727,225716353147115,384202580470774,303660387534256,47892402272678,
317.5,444749123376864,206359286027348,247458379707576,225372012548524,364255034360457,297638767204154,45908432093011,
318.5,438516797061629,202866489809310,247008748559245,225403970431893,345688962969521,291896993766320,44019115173908,
319.5,431468923006596,199456177765176,246926910638640,225804261614116,328452510528480,286421756710602,42191586967268,
320.5,423622866901576,196125069121253,247202566298501,226566636425751,312490020190098,281201431787436,40399079288678,
321.5,415004744015987,192870585828639,247826358194846,227686427654035,297743463325670,276226315803835,38622076477060,
322.5,405649214804205,189690812263981,248789817007778,229160417879102,284153660515904,271488784494194,36849194124050,
323.5,395599104906026,186584453989845,250085306658306,230986705148804,271661306169549,266983375374506,35077899361949,
324.5,384904854074267,183550795805164,251705969457856,233164564795084,260207811741576,262706799174789,33315194953253,
325.5,373623804304570,180589659387167,253645671451538,235694305043203,249735984172190,258657884871734,31578362097606,
326.5,361819343019832,177701360835545,255898948095550,238577113921048,240190556994839,254837464573363,29895784375062,
327.5,349559922175859,174886668472000,258460950256893,241814894840464,231518591520570,251248205453157,28307725692589,
328.5,336917978487855,172146761260860,261327390430036,245410088124245,223669764888470,247894396638293,26866663623359,
329.5,323968783317146,169483188219938,264494488943343,249365475643038,216596560748308,244781699374355,25636367880685,
330.5,310789252986391,166897829216450,267958919853297,253683965676371,210254376999795,241916868946461,24688487177746,
331.5,297456751266023,164392857496783,271717756131505,258368355130412,204601563515652,239307456708075,24095416589304,
332.5,284047915518579,161970704327198,275768413678401,263421066281145,199599401191607,236961500199386,23919408005243,
333.5,270637536441754,159634026068511,280108593638658,268843855410530,195212032079465,234887208727784,24200490264947,
334.5,257297518695288,157385673991707,284736222430059,274637490972950,191406348803345,233092650978670,24948148204968,
335.5,244095946056278,155228667104239,289649388855331,280801399350883,188151850011944,231585450275735,26140944014698,
336.5,231096270310060,153166168220809,294846277629098,287333276905343,185420467269770,230372492067016,27733936669959,
337.5,218356638125608,151201463456994,300325098615502,294228667811877,183186367571768,229459647116350,29669660240857,
338.5,205929364935415,149337945298363,306084011067482,301480508284712,181425734606988,228851512838592,31887980878797,
339.5,193860559550574,147579099333430,312121042136755,309078639098446,180116530988083,228551174221458,34332510646583,
340.5,182189898229413,145928494706018,318433998947665,317009289992685,179238242891568,228559984953470,36953619793385,
341.5,170950542281217,144389778285894,325020373529675,325254541481426,178771607998525,228877368715347,39709126293226,
342.5,160169189302848,142966672528120,331877239963809,333791771866170,178698327179247,229500640168039,42563752757605,
343.5,149866244862049,141662976946484,339001143135539,342593099832799,179000760170331,230424844989441,45488088378255,
344.5,140056098986519,140482573077781,346387978580515,351624835863879,179661605404277,231642618382594,48457455723548,
345.5,130747490188560,139429432808883,354032862998822,360846958684191,180663564351251,233144061806342,51450862142966,
346.5,121943938939144,138507629878292,361929995157741,370212636177785,181988991058552,234916638242303,54450097984424,
347.5,113644232459512,137721354366792,370072507047287,379667813224477,183619528180986,236945087055811,57438990076791,
348.5,105842943301766,137074929947780,378452305352051,389150891872858,185535731602583,239211360415407,60402798809760,
349.5,98530965364697,136572833666168,387059903534547,398592531665220,187716686788789,241694584203884,63327742572385,
350.5,91696052587239,136219717983152,395884245078756,407915599754331,190139621318712,244371047344438,66200634946403,
351.5,85323347466806,136020434820254,404912518758869,417035301274292,192779519513913,247214224366827,69008623434242,
352.5,79395888632426,135980061312972,414129967151234,425859519986885,195608746841214,250194836784946,71739021715561,
353.5,73895088851452,136103926971370,423519689984577,434289397263553,198596693601957,253280959334582,74379229753999,
354.5,68801176969651,136397641927530,433062444378621,442220173689846,201709449436126,256438177280355,76916737314688,
355.5,64093599285704,136867125925094,442736444495087,449542311725210,204909522170155,259629800720250,79339206609849,
356.5,59751377697286,137518637686236,452517163628872,456142909897286,208155616466549,262817141075246,81634628965846,
357.5,55753423567639,138358804258959,462377142353027,461907408853239,211402489495437,265959853705660,83791548717258,
358.5,52078807638030,139394649907536,472285806870887,466721577344774,214600902156467,269016348783539,85799345102675,
359.5,48706987433258,140633624071055,482209302351389,470473752390087,217697685243570,271944270297872,87648559950407,
360.5,45617994483993,142083627862697,492110346600431,473057292644826,220635939955436,274701040309477,89331255545719,
361.5,42792584332872,143753038509226,501948110014703,474373188435588,223355391301157,277244462518709,90841383533402,
362.5,40212352722532,145650731078116,511678128282220,474332756600686,225792910846712,279533375906053,92175142279068,
363.5,37859821610121,147786096741115,521252254797596,472860334483385,227883221879751,281528345902394,93331297168540,
364.5,35718498741033,150169056736410,530618660111463,469895876088240,229559795158296,283192377367088,94311436245992,
365.5,33772914476212,152810071102098,539721886025748,465397345698248,230755936967298,284491630853921,95120132868034,
366.5,32008639428783,155720141109951,548502962013194,459342801389703,231406063240136,285396121436353,95764988205738,
367.5,30412286253415,158910804252224,556899591559120,451732063326743,231447144087258,285880377895752,96256529949001,
368.5,28971498669311,162394120461733,564846415681692,442587870473701,230820292561887,285924039569665,96607949966285,
369.5,27674930505337,166182648147375,572275360262918,431956444206676,229472460242266,285512368672914,96834673196904,
370.5,26512217247898,170289408483964,579116072920125,419907398202192,227358190785780,284636657527992,96953762732146,
371.5,25473942266476,174727836251995,585296453880443,406532959955520,224441371780899,283294512827067,96983181358518,
372.5,24551599592423,179511715427419,590743283683773,391946499262288,220696915745158,281490002742212,96940946694383,
373.5,23737554847112,184655097594448,595382948570419,376280391042490,216112293916231,279233657194140,96844233628258,
374.5,23025005655624,190172201187173,599142262023508,359683272357016,210688842501549,276542316744974,96708491650725,
375.5,22407942649033,196077289489878,601949378200575,342316783849252,204442761050567,273438831047861,96546653150249,
376.5,21881111949286,202384525359622,603734789973372,324351912306203,197405727370076,269951613391712,96368509415843,
377.5,21439979849185,209107800625084,604432400961871,305965071579914,189625063250685,266114063253348,96180322489691,
378.5,21080700242518,216260538278944,603980657452279,287334072099812,181163400429319,261963873700574,95984723247875,
379.5,20800085225774,223855465740445,602323722539977,268634133920109,172097816258851,257542244737031,95780921108751,
380.5,20595579178693,231904357762819,599412671283115,250034094068818,162518432849140,252893027028517,95565222005752,
381.5,20465236538332,240417747964946,595206682313953,231692946426211,152526500684826,248061822785654,95331822947639,
382.5,20407703400669,249404608472982,589674198367992,213756832342654,142232016452860,243095071807431,95073827497029,
383.5,20422203019313,258871997827962,582794025706060,196356574254781,131750952921650,238039150745953,94784409436321,
384.5,20508525215682,268824678107734,574556340638132,179605814590042,121202204303358,232939512570990,94458042567117,
385.5,20667019666820,279264703169631,564963570435254,163599790477152,110704371351640,227839891020099,94091712078577,
386.5,20898592996557,290190981038895,554031116045881,148414743314136,100372524689388,222781591616971,93686025142804,
387.5,21204709555156,301598814689866,541787885293760,134107933137691,90315090967605,217802886728816,93246142931131,
388.5,21587395736130,313479426921860,528276607760721,120718202716750,80631003512000,212938527329492,92782461207211,
389.5,22049247638329,325819476471212,513553906364261,108267016540615,71407246937318,208219378790347,92310971335472,
390.5,22593441839638,338600574148122,497690105752486,96759886211227,62716904258656,203672182442026,91853238905177,
391.5,23223749001374,351798809404576,480768763943940,86188086327567,54617786797891,199319439095070,91435945900390,
392.5,23944549968258,365384299342316,462885921025637,76530563568010,47151693532303,195179405487305,91089958638129,
393.5,24760853967817,379320773727533,444149066957664,67755945620663,40344310112561,191266190077248,90848912250481,
394.5,25678318441945,393565210977986,424675839372651,59824564956131,34205721317291,187589931013201,90747346719438,
395.5,26703269962594,408067541175437,404592471327040,52690424009582,28731477057286,184157036706388,90818488854417,
396.5,27842725592772,422770433009608,384032017911399,46303041981706,23904123708569,180970468440811,91091842051105,
397.5,29104413951161,437609181874963,363132399076084,40609137982053,19695091555448,178030044887942,91590806453617,
398.5,30496795125072,452511716214776,342034303512713,35554119654285,16066816762996,175332750253968,92330586500670,
399.5,32029078453647,467398738366908,320879004620473,31083359868158,12974973036489,172873030869135,93316632835840,
400.5,33711237069300,482184014711430,299806144088379,27143255940549,10370693617795,170643069085491,94543804153341,
401.5,35554017946273,496774827650721,278951541192975,23682075772236,8202677383095,168633027989060,95996331674393,
402.5,37568946058328,511072598918542,258445086292673,20650603059380,6419091842143,166831265234213,97648550053410,
403.5,39768321103198,524973689914024,238408775171838,18002599365405,4969208691065,165224518849106,99466254835140,
404.5,42165205105423,538370380176854,218954936789545,15695104461527,3804732016936,163798071710057,101408482369075,
405.5,44773399075758,551152019945158,200184700807060,13688598183291,2880803155797,162535904233413,103429492098196,
406.5,47607406782338,563206346961681,182186743215278,11947047415647,2156687746002,161420846424189,105480756250685,
407.5,50682383591028,574420951649339,165036338836172,10437861023824,1596168322280,160434740684529,107512811664507,
408.5,54014068261784,584684868578758,148794738826105,9131773904121,1167679023620,159558625718878,109476884998599,
409.5,57618695558453,593890266070362,133508880085493,8002679130982,844227343007,158772949637660,111326252784896,
410.5,61512887547985,601934200069545,119211422193573,7027424671800,603151521125,158057817200806,113017335025899,
411.5,65713521542310,608720393552747,105921096641043,6185588535868,425761760156,157393272406425,114510544260941,
412.5,70237572783973,614160998655755,93643343249034,5459243671781,296909752080,156759613622525,115770923339310,
413.5,75101930204650,618178296039558,82371200144582,4832721545645,204525049499,156137734596787,116768608031235,
414.5,80323183898828,620706284761786,72086406872457,4292381188780,139149532376,155509481250845,117479148357173,
415.5,85917383373102,621692116333038,62760675391190,3826388639700,93493521689,154858011451744,117883717724080,
416.5,91899766142598,621097328852018,54357080967863,3424510133414,62029678278,154168143154834,117969233377566,
417.5,98284456876010,618898841022577,46831524347371,3077921104113,40634220835,153426675514181,117728406301961,
418.5,105084138017455,615089671642258,40134217940548,2779032046439,26279516936,152622667832727,117159734060253,
419.5,112309693653131,609679357307168,34211151936913,2521331496833,16777877114,151747662454232,116267446222962,
420.5,119969829320773,602694049666572,29005500925754,2299245818303,10573397292,150795839825739,115061408959321,
421.5,128070671477616,594176283136060,24458937455935,2108015066354,6576825684,149764096792330,113556992802347,
422.5,136615351423254,584184414024588,20512825606002,1943583948678,4037488786,148652042498262,111774905208735,
423.5,145603579596474,572791742399128,17109274682326,1802506738800,2446083173,147461909899980,109740986990246,
424.5,155031217297879,560085337960650,14192040247385,1681864936756,1462414284,146198384571391,107485968516157,
425.5,164889854004307,546164600454097,11707266463389,1579196468740,862752314,144868356028569,105045177376431,
426.5,175166399481365,531139593324314,9604069941451,1492435262569,502225076,143480600046955,102458183586651,
427.5,185842700848100,515129195851430,7834970688931,1419860114028,288463000,142045403193098,99768361168291,
428.5,196895195520705,498259123955164,6356180203360,1360051859219,163473417,140574143002373,97022336342543,
429.5,208294611559399,480659872660370,5127760186050,1311857981070,91402544,139078838757887,94269283527364,
430.5,220005727258774,462464634159158,4113667730890,1274363900027,50421456,137571688694061,91560023069433,
431.5,231987201866323,443807244192002,3281704224476,1246870323924,27441846,136064609609714,88945872909896,
432.5,244191489020137,424820206498985,2603385663491,1228876159810,14735000,134568794415485,86477215716354,
433.5,256564843810712,405632840325017,2053751776627,1220066618871,7805973,133094302067440,84201769718509,
434.5,269047433336030,386369589911059,1611130377048,1220306275960,4079889,131649692795997,82162600438047,
435.5,281573559133434,367148527691283,1256871922458,1229636978265,2103884,130241719565865,80395980852810,
436.5,294071998022768,348080075149644,975067475929,1248280635277,1070430,128875084470810,78929288198875,
437.5,306466465627905,329265957052326,752261286333,1276647067738,537369,127552266314334,77779193086329,
438.5,318676204256498,310798396753246,577167168541,1315347249026,266184,126273423138699,76950420040510,
439.5,330616693895735,292759552489961,440395866895,1365212442936,130109,125036370965127,76435312941584,
440.5,342200481950590,275221187629781,334198713558,1427319930910,62759,123836637657520,76214321740382,
441.5,353338124044489,258244561583956,252231205670,1503026234104,29875,122667588619619,76257366762382,
442.5,363939224846067,241880523127871,189338659493,1594008976644,14036,121520619124822,76525884248898,
443.5,373913564568367,226169783860695,141364873909,1702318810577,6509,120385406424011,76975259783194,
444.5,383172293629718,211143346824771,104983751507,1830443136411,2980,119250213469077,77557338142624,
445.5,391629175075448,196823063721983,77553072063,1981383710092,1347,118102235116187,78222749690187,
446.5,399201851859271,183222293642880,56989070212,2158750632928,601,116927977041178,78922883814825,
447.5,405813114073906,170346636681661,41660110410,2366875677245,265,115713657308697,79611434976509,
448.5,411392139818085,158194717096566,30297548658,2610948409678,115,114445620574620,80245522880518,
449.5,415875682627402,146758992587428,21921792220,2897179132384,50,113110755227897,80786435956926,
450.5,419209178411007,136026568715571,15781587091,3232993263283,21,111696904395395,81200068626046,
451.5,421347745590593,125980000210684,11304652258,3627262405049,9,110193262571718,81457125147746,
452.5,422257053706189,116598063871482,8057917114,4090577985707,4,108590750696099,81533154333892,
453.5,421914038071670,107856490711113,5715784736,4635573954541,1,106882363704412,81408466492683,
454.5,420307441113789,99728647904627,4035023853,5277305533152,0,105063485915084,81067970825515,
455.5,417438164735129,92186163820474,2835074502,6033691381081,0,103132171002237,80500960285861,
456.5,413319422293973,85199491900418,1982728181,6926026639327,0,101089384712380,79700862481787,
457.5,407976683474018,78738411360107,1380306917,7979574037303,0,98939209835669,78664969672390,
458.5,401447410297047,72772464569041,956613734,9224239430079,0,96689014181980,77394158083870,
459.5,393780587629522,67271332530641,660057734,10695336571668,0,94349583357913,75892606425151,
460.5,385036056612614,62205151142531,453470163,12434443398958,0,91935220924853,74167525532000,
461.5,375283664330151,57544771853386,310223936,14490348322847,0,89463818946064,72228915668611,
462.5,364602247549242,53261971015151,211349482,16920079705953,0,86956901923966,70089375660869,
463.5,353078472405303,49329612645259,143405910,19790004538655,0,84439646599026,67763999679259,
464.5,340805555301184,45721769544044,96920296,23176973006493,0,81940878954403,65270414658189,
465.5,327881892952977,42413807736203,65251009,27169473920134,0,79493047972065,62629036295782,
466.5,314409631358544,39382439118718,43765176,31868751690646,0,77132173186617,59863657353116,
467.5,300493204457899,36605746975308,29247202,37389818673150,0,74897759870712,57002531965324,
468.5,286237873343013,34063188728018,19476033,43862277495872,0,72832671808587,54080185805658,
469.5,271748296103394,31735579954153,12924826,51430846964128,0,70982947189300,51140258862846,
470.5,257127156803257,29605063307801,8548805,60255463247345,0,69397538381442,48239746953793,
471.5,242473879733178,27655065602839,5636275,70510806721166,0,68127951538692,45454961206966,
472.5,227883452065069,25870245910061,3704552,82385086069304,0,67227757549797,42889149460741,
473.5,213445374517099,24236437147330,2427657,96077897628840,0,66751942344185,40680576549203,
474.5,199242755672704,22740583275369,1586354,111796972622236,0,66756062631333,39007379694785,
475.5,185351561393701,21370673879584,1033778,129753631526503,0,67295173566713,38081957657528,
476.5,171840026453275,20115677611163,671929,150156787227413,0,68422498392756,38126437347426,
477.5,158768231196874,18965475685404,435656,173205380621342,0,70187817587855,39329057764464,
478.5,146187841917862,17910796397576,281803,199079197290550,0,72635567177558,41799868689997,
479.5,134142009761881,16943151398739,181880,227928103934167,0,75802653055333,45553352606677,
480.5,122665419509648,16054774300610,117144,259859858921529,0,79716010569786,50526475977564,
481.5,111784476580164,15238562018859,75302,294926790549032,0,84389965844671,56613365508479,
482.5,101517618129397,14488019141111,48318,333111794391163,0,89823486341998,63693760902715,
483.5,91875732217213,13797205498646,30952,374314268732267,0,95997441295816,71646751897722,
484.5,82862667709345,13160687038931,19797,418336772214614,0,102872025396538,80352912929233,
485.5,74475816851506,12573490026939,12645,464873334573666,0,110384528292951,89690645195725,
486.5,66706752286090,12031058555887,8067,513500461043634,0,118447654378736,99530906386769,
487.5,59541900626027,11529215308036,5140,563671923806479,0,126948607949136,109732505011587,
488.5,52963235509139,11064125481313,3272,614718410303305,0,135749154259406,120138894356359,
489.5,46948974248581,10632263778845,2082,665852982166360,0,144686844039174,130576803239666,
490.5,41474263710792,10230384351090,1323,716183079397784,0,153577545492198,140856782962869,
491.5,36511842799157,9855493573880,841,764729480570060,0,162219363388788,150775630421466,
492.5,32032670834378,9504825547157,534,810452209671066,0,170397941210627,160120568014555,
493.5,28006513111157,9175820203351,339,852282885433524,0,177893043749674,168674983649521,
494.5,24402476918673,8866103917978,215,889162472013374,0,184486210570048,176225449476360,
495.5,21189493265320,8573472522232,137,920082855383352,0,189969164234208,182569650137570,
496.5,18336741398177,8295876622385,87,944130188521617,0,194152561308453,187524769726393,
497.5,15814014909890,8031409135200,55,960527574396406,0,196874599688310,190935822694950,
498.5,13592029744189,7778294950299,35,968674439400528,0,198008952819010,192683378591723,
499.5,11642675726094,7534882630317,22,968179930868570,0,197471497845001,192690132412799,
500.5,9939214338258,7299638054104,14,958887875003921,0,195225345479260,190925816999619,
